id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,result,method,round,time
5896,UFC Fight Night: Mousasi vs. Hall 2,"Nov. 19, 2016",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.25,7.25,1.25,0.375,0.75,2,8,6,18-8-0,0,Magomed Mustafaev,155 lbs.,"5' 8""","71""","Aug 02, 1988",0.5,-1,-1,0,1.0,2,2,2,14-4-0,0,win,SUB,2,4:31
5897,UFC Fight Night: Belfort vs. Gastelum,"Mar. 11, 2017",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.2222222222222222,6.444444444444445,1.8888888888888888,0.4444444444444444,0.7777777777777778,3,9,7,18-8-0,0,Francisco Trinaldo,170 lbs.,"5' 9""","70""","Aug 24, 1978",0.14285714285714285,11.785714285714286,-0.5714285714285714,0.07142857142857142,0.7857142857142857,7,14,11,28-9-0,0,win,SUB,2,3:12
5898,UFC Fight Night: Lee vs. Oliveira,"Mar. 14, 2020",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.0625,8.5,1.9375,0.125,0.6875,1,16,11,18-8-0,1,Charles Oliveira,155 lbs.,"5' 10""","74""","Oct 17, 1989",0.08,1.2,0.56,0.88,0.64,6,25,16,34-9-0 (1 NC),0,loss,SUB,3,0:28
5899,UFC Fight Night: Barboza vs. Chikadze,"Aug. 28, 2021",Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.058823529411764705,7.882352941176471,1.9411764705882353,0,0.6470588235294118,0,17,11,18-8-0,1,Daniel Rodriguez,170 lbs.,"6' 1""","74""","Dec 31, 1986",0.42857142857142855,25.285714285714285,0.2857142857142857,0.14285714285714285,0.8571428571428571,2,7,6,17-4-0,0,loss,U-DEC,3,5:00
5900,UFC 242: Khabib vs. Poirier,"Sep. 07, 2019",Andrea Lee,125 lbs.,"5' 6""","69""","Feb 11, 1989",0,45.333333333333336,-1.3333333333333333,0,1.0,3,3,3,13-8-0,0,Joanne Wood,125 lbs.,"5' 6""","65""","Dec 23, 1985",0.3333333333333333,19.333333333333332,0.6666666666666666,0,0.5555555555555556,0,9,5,16-8-0,0,loss,S-DEC,3,5:00
5901,UFC 247: Jones vs. Reyes,"Feb. 08, 2020",Andrea Lee,125 lbs.,"5' 6""","69""","Feb 11, 1989",0,24,-0.75,0,0.75,0,4,3,13-8-0,0,Lauren Murphy,125 lbs.,"5' 5""","67""","Jul 27, 1983",0.14285714285714285,-0.8571428571428571,-0.5714285714285714,-0.2857142857142857,0.42857142857142855,1,7,3,16-6-0,0,loss,S-DEC,3,5:00
5902,UFC Fight Night: Waterson vs. Hill,"Sep. 12, 2020",Andrea Lee,125 lbs.,"5' 6""","69""","Feb 11, 1989",0,24,-1,0.2,0.6,0,5,3,13-8-0,0,Roxanne Modafferi,125 lbs.,"5' 7""","69""","Sep 24, 1982",0,-24.5,0.3,-0.3,0.3,0,10,3,25-21-0,2,loss,U-DEC,3,5:00
5903,UFC 262: Oliveira vs. Chandler,"May. 15, 2021",Andrea Lee,125 lbs.,"5' 6""","69""","Feb 11, 1989",0,26.166666666666668,-1,0.16666666666666666,0.5,0,6,3,13-8-0,0,Antonina Shevchenko,125 lbs.,"5' 8""","67""","Nov 20, 1984",0,18.166666666666668,-1.1666666666666667,-0.16666666666666666,0.6666666666666666,1,6,4,10-4-0,0,win,SUB,2,4:52
5904,UFC 292: Sterling vs. O'Malley,"Aug. 19, 2023",Andrea Lee,125 lbs.,"5' 6""","69""","Feb 11, 1989",0.1,21.5,-0.3,0.2,0.5,0,10,5,13-8-0,0,Natalia Silva,125 lbs.,"5' 4""","65""","Feb 03, 1997",0.6666666666666666,35,0.3333333333333333,-0.6666666666666666,1.0,3,3,3,16-5-1,0,loss,U-DEC,3,5:00
5905,Road to UFC 1.6,"Oct. 23, 2022",JeongYeong Lee,145 lbs.,"5' 10""","73""","Nov 13, 1995",0,7,-1,1,1.0,1,1,1,10-1-0,0,Lu Kai,145 lbs.,"5' 9""","69""","Mar 01, 1994",0,2,2,2,1.0,1,1,1,8-5-0 (1 NC),0,win,KO/TKO,1,0:42
5906,UFC Fight Night: Lewis vs. Spivac,"Feb. 04, 2023",JeongYeong Lee,145 lbs.,"5' 10""","73""","Nov 13, 1995",0.5,4,-0.5,0.5,1.0,2,2,2,10-1-0,0,Yizha,145 lbs.,"5' 7""","71""","Jan 08, 1997",0,2.5,1.5,1.5,1.0,2,2,2,24-4-0,0,win,S-DEC,3,5:00
5907,WEC 29: Condit vs. Larson,"Aug. 05, 2007",Sherron Leggett,155 lbs.,"5' 8""",--,"Oct 27, 1978",0,26,3,-2,1.0,1,1,1,21-6-0,0,Jamie Varner,155 lbs.,"5' 8""","71""","Oct 12, 1984",0,1.5,4.5,-0.5,0.5,1,2,1,21-11-1 (2 NC),0,loss,KO/TKO,1,4:08
5908,UFC 69: Shootout,"Apr. 07, 2007",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0,-55,1,0,0.0,0,1,0,28-9-0,0,Pete Sell,170 lbs.,"5' 11""","75""","Aug 05, 1982",-1,1.3333333333333333,-1,0.3333333333333333,0.3333333333333333,0,3,1,10-7-0,0,win,U-DEC,3,5:00
5909,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,"Jun. 23, 2007",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0,-1,2,1,0.5,1,2,1,28-9-0,0,Floyd Sword,,,,,,,,,,,,,,,win,SUB,1,3:50
5910,UFC 74: Respect,"Aug. 25, 2007",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0,0.3333333333333333,2,1,0.6666666666666666,2,3,2,28-9-0,0,Ryan Jensen,,,,,,,,,,,,,,,win,SUB,1,3:47
5911,UFC 85: Bedlam,"Jun. 07, 2008",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0,0,2.25,1,0.75,3,4,3,28-9-0,0,Nate Marquardt,185 lbs.,"6' 0""","74""","Apr 20, 1979",0.5,13.666666666666666,1.6666666666666667,1,0.8333333333333334,1,6,5,35-19-2,1,win,S-DEC,3,5:00
5912,UFC 90: Silva vs Cote,"Oct. 25, 2008",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0.2,-4.4,0.8,1.2,0.8,4,5,4,28-9-0,0,Drew McFedries,185 lbs.,"6' 0""","72""","Jul 27, 1978",0.5,2.8333333333333335,-0.16666666666666666,-0.16666666666666666,0.5,0,6,3,12-7-0,0,win,SUB,1,1:18
5913,UFC 97: Redemption,"Apr. 18, 2009",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0.16666666666666666,-3.8333333333333335,0.8333333333333334,1.1666666666666667,0.8333333333333334,5,6,5,28-9-0,0,Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.5769230769230769,16.03846153846154,-0.46153846153846156,0.5,0.8461538461538461,9,26,22,34-11-0 (1 NC),5,loss,U-DEC,5,5:00
5914,UFC 101: Declaration,"Aug. 08, 2009",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0.14285714285714285,-15.285714285714286,0.8571428571428571,1,0.7142857142857143,0,7,5,28-9-0,1,Alessio Sakara,185 lbs.,"6' 0""","72""","Sep 02, 1981",-0.1111111111111111,9.88888888888889,0.7777777777777778,-0.2222222222222222,0.4444444444444444,1,9,4,19-11-0 (2 NC),0,loss,S-DEC,3,5:00
5915,UFC 163: Aldo vs Jung,"Aug. 03, 2013",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0.125,-13.625,1.25,0.875,0.625,0,8,5,28-9-0,1,Tom Watson,185 lbs.,"6' 1""","73""","Jul 13, 1982",0.5,-0.5,-5,0,0.5,1,2,1,17-9-0,0,win,U-DEC,3,5:00
5916,UFC Fight Night: Minotauro vs Nelson,"Apr. 11, 2014",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0.1,-8.5,1.8,1,0.7,2,10,7,28-9-0,1,Trevor Smith,185 lbs.,"6' 3""","75""","Jan 05, 1981",0,2,-0.6,0.4,0.4,1,5,2,15-10-0,0,win,KO/TKO,1,0:45
5917,UFC Fight Night: Silva vs Bisping,"Feb. 27, 2016",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0.14285714285714285,-8.928571428571429,1.4285714285714286,0.8571428571428571,0.7142857142857143,0,14,10,28-9-0,1,Gegard Mousasi,185 lbs.,"6' 2""","76""","Aug 01, 1985",0.13333333333333333,17.466666666666665,-0.36666666666666664,0.26666666666666666,0.8,0,30,24,42-6-2,5,loss,U-DEC,3,5:00
5918,UFC 216: Ferguson vs. Lee,"Oct. 07, 2017",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0.1111111111111111,-10.444444444444445,1.4444444444444444,0.7777777777777778,0.6666666666666666,1,18,12,28-9-0,1,Brad Tavares,185 lbs.,"6' 1""","74""","Dec 21, 1987",-0.21428571428571427,7.142857142857143,-0.14285714285714285,-0.5,0.7142857142857143,2,14,10,20-9-0,0,loss,U-DEC,3,5:00
5919,UFC Fight Night: Marreta vs. Anders,"Sep. 22, 2018",Thales Leites,185 lbs.,"6' 1""","78""","Sep 06, 1981",0.05,-11.8,1.3,0.8,0.6,0,20,12,28-9-0,1,Hector Lombard,185 lbs.,"5' 9""","71""","Feb 02, 1978",0.38461538461538464,-3.3846153846153846,1,-0.07692307692307693,0.23076923076923078,0,13,3,34-10-1 (2 NC),0,win,U-DEC,3,5:00
5920,PRIDE Shockwave 2004,"Dec. 31, 2004",Stefan Leko,215 lbs.,"6' 2""",--,"Jun 03, 1974",0,-6,0,-1,0.0,0,1,0,0-3-0,0,Ikuhisa Minowa,181 lbs.,"5' 9""",--,"Jan 12, 1976",0,-6.5,-0.3333333333333333,-0.6666666666666666,0.5,2,6,3,60-42-8,0,loss,SUB,1,0:27
5921,PRIDE 29: Fists Of Fire,"Feb. 20, 2005",Stefan Leko,215 lbs.,"6' 2""",--,"Jun 03, 1974",0,-1,0,-1,0.0,0,2,0,0-3-0,0,Kazuhiro Nakamura,205 lbs.,"5' 11""","70""","Jul 16, 1979",0,-1.5714285714285714,1.5714285714285714,0,0.5714285714285714,0,7,4,21-13-0,0,loss,KO/TKO,1,0:54
5922,UFC Fight Night: Munhoz vs. Edgar,"Aug. 22, 2020",Amanda Lemos,115 lbs.,"5' 4""","65""","May 22, 1987",0,-14.5,1,0.5,0.5,1,2,1,13-3-1,0,Mizuki,115 lbs.,"5' 3""","65""","Aug 19, 1994",0,-30,0,0,1.0,1,1,1,14-6-0,0,win,U-DEC,3,5:00
5923,UFC 259: Blachowicz vs. Adesanya,"Mar. 06, 2021",Amanda Lemos,115 lbs.,"5' 4""","65""","May 22, 1987",0.3333333333333333,-1,1.3333333333333333,0.3333333333333333,0.6666666666666666,2,3,2,13-3-1,0,Livinha Souza,115 lbs.,"5' 3""","63""","Mar 11, 1991",0,-9.5,1.25,1,0.75,1,4,3,14-4-0,0,win,KO/TKO,1,3:39
5924,UFC Fight Night: Makhachev vs. Moises,"Jul. 17, 2021",Amanda Lemos,115 lbs.,"5' 4""","65""","May 22, 1987",0.75,6.25,1,0.25,0.75,3,4,3,13-3-1,0,Montserrat Conejo Ruiz,115 lbs.,"5' 0""","61""","Feb 03, 1993",0,-16,4,2,1.0,1,1,1,10-3-0,0,win,KO/TKO,1,0:35
5925,UFC Fight Night: Ortega vs. Rodriguez,"Jul. 16, 2022",Amanda Lemos,115 lbs.,"5' 4""","65""","May 22, 1987",0.7142857142857143,5,0.42857142857142855,0,0.7142857142857143,0,7,5,13-3-1,0,Michelle Waterson-Gomez,115 lbs.,"5' 3""","62""","Jan 06, 1986",-0.07692307692307693,-8.307692307692308,0.6153846153846154,0.23076923076923078,0.6153846153846154,0,13,8,18-11-0,0,win,SUB,2,1:48
5926,UFC Fight Night: Rodriguez vs. Lemos,"Nov. 05, 2022",Amanda Lemos,115 lbs.,"5' 4""","65""","May 22, 1987",0.625,3.25,0.25,0.125,0.75,1,8,6,13-3-1,0,Marina Rodriguez,115 lbs.,"5' 6""","65""","Apr 29, 1987",0.2,29.1,-1.3,-0.1,0.7,4,10,7,16-3-2,0,win,KO/TKO,3,0:54
5927,UFC 292: Sterling vs. O'Malley,"Aug. 19, 2023",Amanda Lemos,115 lbs.,"5' 4""","65""","May 22, 1987",0.5555555555555556,4,0.3333333333333333,0.2222222222222222,0.7777777777777778,2,9,7,13-3-1,0,Zhang Weili,115 lbs.,"5' 4""","63""","Aug 13, 1989",0.1111111111111111,19.11111111111111,1.1111111111111112,0.2222222222222222,0.7777777777777778,2,9,7,24-3-0,5,loss,U-DEC,5,5:00
5928,UFC 13: The Ultimate Force,"May. 30, 1997",Christophe Leninger,200 lbs.,"6' 0""",--,--,0,-7,-1,0,0.0,0,1,0,3-4-0,0,Guy Mezger,200 lbs.,"6' 1""",--,"Jan 01, 1968",0,11,0.5,0,1.0,2,2,2,30-14-2,0,loss,U-DEC,2,3:00
5929,UFC 101: Declaration,"Aug. 08, 2009",Jesse Lennox,170 lbs.,"5' 9""","72""","Mar 10, 1982",0,18,0,0,1.0,1,1,1,14-4-0,0,Danillo Villefort,185 lbs.,"6' 1""",--,"May 08, 1983",0,2,0,1,1.0,1,1,1,15-5-0,0,win,KO/TKO,3,3:37
5930,UFC Fight Night: Maynard vs Diaz,"Jan. 11, 2010",Jesse Lennox,170 lbs.,"5' 9""","72""","Mar 10, 1982",0,6,0,-0.5,1.0,2,2,2,14-4-0,0,Rick Story,170 lbs.,"5' 9""","71""","Aug 28, 1984",0,1,1.5,1,0.5,1,2,1,19-9-0,0,loss,S-DEC,3,5:00
5931,UFC 115: Liddell vs Franklin,"Jun. 12, 2010",Jesse Lennox,170 lbs.,"5' 9""","72""","Mar 10, 1982",0,-4.333333333333333,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0,3,2,14-4-0,0,Mike Pyle,170 lbs.,"6' 0""","74""","Sep 18, 1975",-0.14285714285714285,3.142857142857143,-0.14285714285714285,0.42857142857142855,0.5714285714285714,0,7,4,27-14-1,0,loss,SUB,3,4:44
5932,UFC Fight Night: Maynard vs Diaz,"Jan. 11, 2010",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",0,38,0,4,1.0,1,1,1,30-12-2 (1 NC),0,Thiago Tavares,145 lbs.,"5' 7""","70""","Nov 08, 1984",-0.42857142857142855,-6,2,0.2857142857142857,0.5714285714285714,1,7,4,21-7-1,0,draw,M-DEC,3,5:00
5933,UFC 118: Edgar vs Penn 2,"Aug. 28, 2010",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.3333333333333333,25.333333333333332,2.3333333333333335,1.3333333333333333,0.6666666666666666,1,3,2,30-12-2 (1 NC),0,Andre Winner,155 lbs.,"5' 11""","73""","Nov 09, 1981",0.6666666666666666,-5.333333333333333,0,0,0.6666666666666666,2,3,2,21-11-2,1,win,U-DEC,3,5:00
5934,UFC Fight Night: Nogueira vs Davis,"Mar. 26, 2011",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.4,16.4,2,1.4,0.8,3,5,4,30-12-2 (1 NC),0,Waylon Lowe,145 lbs.,"5' 7""",--,"Oct 31, 1980",-0.3333333333333333,-6,3,0,0.6666666666666666,2,3,2,16-7-0 (2 NC),0,win,SUB,3,2:24
5935,UFC Live: Kongo vs Barry,"Jun. 26, 2011",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.3333333333333333,14.5,1,1.1666666666666667,0.8333333333333334,4,6,5,30-12-2 (1 NC),0,Charles Oliveira,155 lbs.,"5' 10""","74""","Oct 17, 1989",0,9.666666666666666,0,0.3333333333333333,0.6666666666666666,0,3,2,34-9-0 (1 NC),0,nc,Overturned,2,1:48
5936,UFC 150: Henderson vs Edgar II,"Aug. 11, 2012",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.3333333333333333,0.5555555555555556,0.2222222222222222,0.8888888888888888,0.5555555555555556,0,9,5,30-12-2 (1 NC),0,Eiji Mitsuoka,145 lbs.,"5' 7""",--,"Jan 01, 1976",0.25,-1.75,1.75,-0.75,0.25,0,4,1,18-9-2,0,win,KO/TKO,1,3:45
5937,UFC on FX: Belfort vs Bisping,"Jan. 19, 2013",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.3,3.3,0.6,0.8,0.6,1,10,6,30-12-2 (1 NC),0,Diego Nunes,145 lbs.,"5' 6""","67""","Nov 30, 1982",0.3,5.9,-1.2,0,0.7,1,10,7,19-7-0,0,win,U-DEC,3,5:00
5938,UFC on FOX: Johnson vs. Benavidez 2,"Dec. 14, 2013",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.16666666666666666,6.083333333333333,1.5833333333333333,0.5833333333333334,0.6666666666666666,3,12,8,30-12-2 (1 NC),0,Chad Mendes,145 lbs.,"5' 6""","66""","May 01, 1985",0.2727272727272727,10.545454545454545,2.727272727272727,0,0.9090909090909091,4,11,10,18-5-0,1,loss,U-DEC,3,5:00
5939,UFC Fight Night: Condit vs Alves,"May. 30, 2015",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.14285714285714285,7.285714285714286,1.0714285714285714,0.35714285714285715,0.6428571428571429,1,14,9,30-12-2 (1 NC),0,Charles Oliveira,155 lbs.,"5' 10""","74""","Oct 17, 1989",0,0.75,0.25,1,0.5833333333333334,3,12,7,34-9-0 (1 NC),0,loss,SUB,3,1:10
5940,UFC 203: Miocic vs. Overeem,"Sep. 10, 2016",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.1875,4.8125,1.0625,0.375,0.625,1,16,10,30-12-2 (1 NC),0,Michael McBride,,,,,,,,,,,,,,,win,KO/TKO,2,4:17
5941,UFC 208: Holm vs. De Randamie,"Feb. 11, 2017",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.17647058823529413,5.823529411764706,1.2941176470588236,0.4117647058823529,0.6470588235294118,2,17,11,30-12-2 (1 NC),0,Islam Makhachev,155 lbs.,"5' 10""","70""","Oct 27, 1991",-0.3333333333333333,11,2.3333333333333335,0.3333333333333333,0.6666666666666666,1,3,2,24-1-0,0,loss,U-DEC,3,5:00
5942,UFC Fight Night: Rivera vs. Moraes,"Jun. 01, 2018",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.15789473684210525,2.8421052631578947,0.7894736842105263,0.42105263157894735,0.631578947368421,1,19,12,30-12-2 (1 NC),0,David Teymur,155 lbs.,"5' 9""","73""","May 01, 1989",0.5,17.5,0.25,0,1.0,4,4,4,8-2-0,0,loss,U-DEC,3,5:00
5943,UFC 229: Khabib vs. McGregor,"Oct. 06, 2018",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.15,2.4,0.75,0.4,0.6,0,20,12,30-12-2 (1 NC),0,Gray Maynard,155 lbs.,"5' 9""","70""","May 09, 1979",0,-6.526315789473684,2.1052631578947367,0.3684210526315789,0.5789473684210527,1,19,11,13-7-1 (1 NC),2,win,KO/TKO,2,1:19
5944,UFC Fight Night: Dos Anjos vs. Lee,"May. 18, 2019",Nik Lentz,145 lbs.,"5' 8""","68""","Aug 13, 1984",-0.09090909090909091,5.7727272727272725,1,0.45454545454545453,0.6363636363636364,2,22,14,30-12-2 (1 NC),0,Charles Oliveira,155 lbs.,"5' 10""","74""","Oct 17, 1989",0,0.30434782608695654,0.6956521739130435,0.9130434782608695,0.6086956521739131,4,23,14,34-9-0 (1 NC),0,loss,KO/TKO,2,2:11
5945,UFC Fight Night: Chiesa vs. Magny,"Jan. 20, 2021",Victoria Leonardo,125 lbs.,"5' 5""","64""","Feb 16, 1990",0,22,3,0,1.0,1,1,1,9-6-0,0,Manon Fiorot,,,,,,,,,,,,,,,loss,KO/TKO,2,4:08
5946,UFC 265: Lewis vs. Gane,"Aug. 07, 2021",Victoria Leonardo,125 lbs.,"5' 5""","64""","Feb 16, 1990",0,-7,1,0,0.5,0,2,1,9-6-0,0,Melissa Gatto,,,,,,,,,,,,,,,loss,KO/TKO,2,5:00
5947,UFC Fight Night: Dern vs. Hill,"May. 20, 2023",Victoria Leonardo,125 lbs.,"5' 5""","64""","Feb 16, 1990",0,-13.5,0.75,-0.25,0.5,1,4,2,9-6-0,0,Natalia Silva,125 lbs.,"5' 4""","65""","Feb 03, 1997",0.5,46,0.5,-1,1.0,2,2,2,16-5-1,0,loss,KO/TKO,1,2:58
5948,Strikeforce - Fedor vs. Silva,"Feb. 12, 2011",Anthony Leone,135 lbs.,"5' 6""",--,"May 27, 1987",0,-6,0,-2,0.0,0,1,0,15-8-0,0,Josh LaBerge,,,,,,,,,,,,,,,loss,KO/TKO,1,5:00
5949,UFC 8: David vs Goliath,"Feb. 16, 1996",Kimo Leopoldo,235 lbs.,"6' 3""",--,"Jan 05, 1968",0,4,1,-1,0.0,0,1,0,10-7-1,0,Ken Shamrock,205 lbs.,"6' 1""","72""","Feb 11, 1964",0,5.285714285714286,0.7142857142857143,0.7142857142857143,0.5714285714285714,0,7,4,28-17-2,3,loss,SUB,1,4:24
5950,UFC - Ultimate Ultimate '96,"Dec. 07, 1996",Kimo Leopoldo,235 lbs.,"6' 3""",--,"Jan 05, 1968",0,4,0,-1.5,0.0,0,2,0,10-7-1,1,Paul Varelans,300 lbs.,"6' 8""",--,--,0,-5,0,0.14285714285714285,0.5714285714285714,1,7,4,9-9-0,1,win,KO/TKO,1,9:08
5951,PRIDE 1,"Oct. 11, 1997",Kimo Leopoldo,235 lbs.,"6' 3""",--,"Jan 05, 1968",0,-1.3333333333333333,0,-1,0.3333333333333333,1,3,1,10-7-1,1,Dan Severn,250 lbs.,"6' 2""",--,"Jun 08, 1958",0,5.833333333333333,0.75,-0.16666666666666666,0.75,0,12,9,101-19-1,6,draw,Other,1,30:00
5952,UFC 16: Battle in the Bayou,"Mar. 13, 1998",Kimo Leopoldo,235 lbs.,"6' 3""",--,"Jan 05, 1968",0,-1,-0.5,-0.75,0.25,0,4,1,10-7-1,1,Tsuyoshi Kohsaka,,,,,,,,,,,,,,,loss,U-DEC,2,3:00
5953,UFC 48: Payback,"Jun. 19, 2004",Kimo Leopoldo,235 lbs.,"6' 3""",--,"Jan 05, 1968",0,-5.833333333333333,0.16666666666666666,0,0.3333333333333333,1,6,2,10-7-1,1,Ken Shamrock,205 lbs.,"6' 1""","72""","Feb 11, 1964",0,1.2857142857142858,0.35714285714285715,0.9285714285714286,0.5,0,14,7,28-17-2,6,loss,KO/TKO,1,1:26
5954,PRIDE Bushido 8,"Jul. 17, 2005",Kimo Leopoldo,235 lbs.,"6' 3""",--,"Jan 05, 1968",-0.14285714285714285,-6.142857142857143,0.14285714285714285,0,0.2857142857142857,0,7,2,10-7-1,1,Ikuhisa Minowa,181 lbs.,"5' 9""",--,"Jan 12, 1976",-0.1111111111111111,-8.222222222222221,0.1111111111111111,0,0.5555555555555556,0,9,5,60-42-8,0,loss,SUB,1,3:11
5955,UFC 81: Breaking Point,"Feb. 02, 2008",Brock Lesnar,265 lbs.,"6' 3""","81""","Jul 12, 1977",0,3,1,0,1.0,1,1,1,5-3-0 (1 NC),0,Frank Mir,264 lbs.,"6' 3""","79""","May 24, 1979",0.09090909090909091,-3.8181818181818183,0.7272727272727273,1.2727272727272727,0.7272727272727273,1,11,8,18-11-0,1,loss,SUB,1,1:30
5956,UFC 100,"Jul. 11, 2009",Brock Lesnar,265 lbs.,"6' 3""","81""","Jul 12, 1977",0.5,18.25,2,-0.5,0.75,2,4,3,5-3-0 (1 NC),1,Frank Mir,264 lbs.,"6' 3""","79""","May 24, 1979",0.3076923076923077,-2.230769230769231,0.6153846153846154,1.3076923076923077,0.7692307692307693,3,13,10,18-11-0,2,win,KO/TKO,2,1:48
5957,UFC 121: Lesnar vs Velasquez,"Oct. 23, 2010",Brock Lesnar,265 lbs.,"6' 3""","81""","Jul 12, 1977",0.16666666666666666,14,1.6666666666666667,-0.16666666666666666,0.8333333333333334,4,6,5,5-3-0 (1 NC),3,Cain Velasquez,240 lbs.,"6' 1""","77""","Jul 28, 1982",0.5,30.625,2.375,-0.125,1.0,8,8,8,14-3-0,0,loss,KO/TKO,1,4:12
5958,UFC 141: Lesnar vs Overeem,"Dec. 30, 2011",Brock Lesnar,265 lbs.,"6' 3""","81""","Jul 12, 1977",-0.14285714285714285,8.857142857142858,1.4285714285714286,-0.14285714285714285,0.7142857142857143,0,7,5,5-3-0 (1 NC),4,Alistair Overeem,265 lbs.,"6' 4""","80""","May 17, 1980",0.2413793103448276,10.931034482758621,0.3448275862068966,0.3793103448275862,0.6896551724137931,7,29,20,47-19-0 (1 NC),2,loss,KO/TKO,1,2:26
5959,UFC 186: Johnson vs Horiguchi,"Apr. 25, 2015",Valerie Letourneau,115 lbs.,"5' 7""","68""","Apr 29, 1983",0,37,0,0,1.0,1,1,1,8-6-0,0,Jessica Rakoczy,115 lbs.,"5' 7""",--,"Apr 14, 1977",0,-29,-2,0,0.0,0,1,0,1-5-0 (1 NC),1,win,U-DEC,3,5:00
5960,UFC Fight Night: Holloway vs Oliveira,"Aug. 23, 2015",Valerie Letourneau,115 lbs.,"5' 7""","68""","Apr 29, 1983",0,14.5,0.5,0.5,1.0,2,2,2,8-6-0,0,Maryna Moroz,125 lbs.,"5' 7""","67""","Sep 08, 1991",0,1,0,1,1.0,1,1,1,11-5-0,0,win,U-DEC,3,5:00
5961,UFC Fight Night: MacDonald vs Thompson,"Jun. 18, 2016",Valerie Letourneau,115 lbs.,"5' 7""","68""","Apr 29, 1983",0.25,-18.5,0.75,0.25,0.75,0,4,3,8-6-0,1,Joanne Wood,125 lbs.,"5' 6""","65""","Dec 23, 1985",0.3333333333333333,27.666666666666668,1.6666666666666667,-0.3333333333333333,0.6666666666666666,1,3,2,16-8-0,0,loss,KO/TKO,3,2:44
5962,UFC 206: Holloway vs. Pettis,"Dec. 10, 2016",Valerie Letourneau,115 lbs.,"5' 7""","68""","Apr 29, 1983",-0.2,-21.8,0,0.2,0.6,0,5,3,8-6-0,1,Viviane Pereira,,,,,,,,,,,,,,,loss,S-DEC,3,5:00
5963,UFC Fight Night: Holloway vs. Rodriguez,"Nov. 13, 2021",Leah Letson,145 lbs.,"5' 7""","71""","Aug 21, 1992",0,16,0,-1,1.0,1,1,1,5-3-0,0,Felicia Spencer,145 lbs.,"5' 6""","68""","Nov 29, 1990",0,-28.2,-1,0,0.4,0,5,2,9-3-0,1,loss,KO/TKO,3,4:25
5964,UFC 59: Reality Check,"Apr. 15, 2006",Justin Levens,185 lbs.,"5' 11""",--,"Apr 18, 1980",-1,-5,0,1,0.0,0,1,0,10-7-0,1,Evan Tanner,185 lbs.,"6' 0""","74""","Feb 11, 1971",-0.14285714285714285,8.428571428571429,0.6428571428571429,0.6428571428571429,0.7142857142857143,0,14,10,32-8-0,3,loss,SUB,1,3:14
5965,UFC Fight Night 5,"Jun. 28, 2006",Justin Levens,185 lbs.,"5' 11""",--,"Apr 18, 1980",-0.5,-6.5,-0.5,0,0.0,0,2,0,10-7-0,1,Jorge Santiago,170 lbs.,"6' 1""","75""","Oct 09, 1980",-1,-32,-3,-2,0.0,0,1,0,25-12-0,0,loss,KO/TKO,1,2:13
