event_name,event_date,fighter1_name,fighter2_name,winner_name,fighter1_odds,fighter2_odds
ufc-307,Oct 5 2024,Raquel Pennington,Julianna Peña,Julianna Peña,-170,+142
ufc-307,Oct 5 2024,Roman Dolidze,Kevin Holland,Roman Dolidze,+136,-162
ufc-307,Oct 5 2024,Ryan Spann,Ovince Saint Preux,Ryan Spann,-278,+225
ufc-307,Oct 5 2024,Stephen Thompson,Joaquin Buckley,Joaquin Buckley,+170,-205
ufc-307-3449,Oct 5 2024,Carla Esparza,Tecia Pennington,Tecia Pennington,+151,-182
ufc-3433,Oct 5 2024,Alexander Hernandez,Austin Hubbard,Alexander Hernandez,-109,-110
ufc-fight-night-october-12-2024,Oct 12 2024,Brad Tavares,JunYong Park,JunYong Park,+154,-185
ufc-fight-night-october-12-2024,Oct 12 2024,Brandon Royval,Tatsuro Taira,Brandon Royval,+210,-258
ufc-fight-night-october-12-2024,Oct 12 2024,CJ Vergara,Ramazan Temirov,Ramazan Temirov,+275,-345
ufc-fight-night-october-12-2024,Oct 12 2024,Chidi Njokuani,Jared Gooden,Chidi Njokuani,-175,+145
ufc-fight-night-october-12-2024,Oct 12 2024,Clayton Carpenter,Lucas Rocha,Clayton Carpenter,-205,+170
ufc-fight-night-october-12-2024,Oct 12 2024,Dan Argueta,Cody Haddon,Cody Haddon,+150,-180
ufc-fight-night-october-12-2024,Oct 12 2024,Daniel Rodriguez,Alex Morono,Daniel Rodriguez,-205,+170
ufc-fight-night-october-12-2024,Oct 12 2024,Grant Dawson,Rafa Garcia,Grant Dawson,-425,+330
ufc-fight-night-october-12-2024,Oct 12 2024,Jonathan Pearce,Pat Sabatini,Pat Sabatini,-180,+150
ufc-fight-night-october-12-2024,Oct 12 2024,Julia Polastri,Cory McKenna,Julia Polastri,-130,+110
ufc-fight-night-october-12-2024,Oct 12 2024,Junior Tafa,Sean Sharaf,Junior Tafa,+285,-360
ufc-fight-night-october-12-2024,Oct 12 2024,Themba Gorimbo,Niko Price,Themba Gorimbo,-345,+275
ufc-fight-night-october-19-2024,Oct 19 2024,Anthony Hernandez,Michel Pereira,Anthony Hernandez,-135,+114
ufc-fight-night-october-19-2024,Oct 19 2024,Austen Lane,Robelis Despaigne,Austen Lane,+270,-340
ufc-fight-night-october-19-2024,Oct 19 2024,Brad Katona,Jean Matsumoto,Jean Matsumoto,+180,-218
ufc-fight-night-october-19-2024,Oct 19 2024,Charles Johnson,Sumudaerji,Charles Johnson,-238,+195
ufc-fight-night-october-19-2024,Oct 19 2024,Darren Elkins,Daniel Pineda,Darren Elkins,-122,+102
ufc-fight-night-october-19-2024,Oct 19 2024,Jake Hadley,Cameron Smotherman,Cameron Smotherman,-500,+380
ufc-fight-night-october-19-2024,Oct 19 2024,Jessica Penne,Elise Reed,Elise Reed,+154,-185
ufc-fight-night-october-19-2024,Oct 19 2024,Joselyne Edwards,Tamires Vidal,Joselyne Edwards,-258,+210
ufc-fight-night-october-19-2024,Oct 19 2024,Matheus Nicolau,Asu Almabayev,Asu Almabayev,+180,-218
ufc-fight-night-october-19-2024,Oct 19 2024,Melissa Martinez,Alice Ardelean,Melissa Martinez,-148,+124
ufc-fight-night-october-19-2024,Oct 19 2024,Rob Font,Kyler Phillips,Rob Font,+380,-500
ufc-308,Oct 26 2024,Abus Magomedov,Brunno Ferreira,Abus Magomedov,-155,+130
ufc-308,Oct 26 2024,Farid Basharat,Victor Hugo,Farid Basharat,-750,+525
ufc-308,Oct 26 2024,Geoff Neal,Rafael Dos Anjos,Geoff Neal,-310,+250
ufc-308,Oct 26 2024,Ibo Aslan,Rafael Cerqueira,Ibo Aslan,+100,-120
ufc-308,Oct 26 2024,Ilia Topuria,Max Holloway,Ilia Topuria,-238,+195
ufc-308,Oct 26 2024,Ismail Naurdiev,Bruno Silva,Ismail Naurdiev,-170,+142
ufc-308,Oct 26 2024,Kennedy Nzechukwu,Chris Barnett,Kennedy Nzechukwu,-750,+525
ufc-308,Oct 26 2024,Lerone Murphy,Dan Ige,Lerone Murphy,-258,+210
ufc-308,Oct 26 2024,Magomed Ankalaev,Aleksandar Rakić,Magomed Ankalaev,-380,+300
ufc-308,Oct 26 2024,Mateusz Rębecki,Myktybek Orolbai,Mateusz Rębecki,+250,-310
ufc-308,Oct 26 2024,Rinat Fakhretdinov,Carlos Leal,Rinat Fakhretdinov,-230,+190
ufc-308,Oct 26 2024,Robert Whittaker,Khamzat Chimaev,Khamzat Chimaev,+185,-225
ufc-308,Oct 26 2024,Shara Magomedov,Armen Petrosyan,Shara Magomedov,-180,+150
ufc-fight-night-november-02-2024,Nov 2 2024,Aiemann Zahabi,Pedro Munhoz,Aiemann Zahabi,-162,+136
ufc-fight-night-november-02-2024,Nov 2 2024,Alexandr Romanov,Rodrigo Nascimento,Alexandr Romanov,-135,+114
ufc-fight-night-november-02-2024,Nov 2 2024,Ariane da Silva,Jasmine Jasudavicius,Jasmine Jasudavicius,+190,-230
ufc-fight-night-november-02-2024,Nov 2 2024,Brandon Moreno,Amir Albazi,Brandon Moreno,-175,+145
ufc-fight-night-november-02-2024,Nov 2 2024,Caio Machado,Brendson Ribeiro,Brendson Ribeiro,-148,+124
ufc-fight-night-november-02-2024,Nov 2 2024,Chad Anheliger,Cody Gibson,Cody Gibson,+205,-250
ufc-fight-night-november-02-2024,Nov 2 2024,Charles Jourdain,Victor Henry,Charles Jourdain,-125,+105
ufc-fight-night-november-02-2024,Nov 2 2024,Erin Blanchfield,Rose Namajunas,Erin Blanchfield,-135,+114
ufc-fight-night-november-02-2024,Nov 2 2024,Jack Shore,Youssef Zalal,Youssef Zalal,+240,-298
ufc-fight-night-november-02-2024,Nov 2 2024,Jamey-Lyn Horth,Ivana Petrovic,Jamey-Lyn Horth,-205,+170
ufc-fight-night-november-02-2024,Nov 2 2024,Marc-Andre Barriault,Dustin Stoltzfus,Dustin Stoltzfus,-198,+164
ufc-fight-night-november-02-2024,Nov 2 2024,Mike Malott,Trevin Giles,Mike Malott,-310,+250
ufc-fight-night-november-02-2024,Nov 2 2024,Serhiy Sidey,Garrett Armfield,Serhiy Sidey,-135,+114
ufc-fight-night-november-09-2024,Nov 9 2024,Cody Stamann,Da'Mon Blackshear,Da'Mon Blackshear,+210,-258
ufc-fight-night-november-09-2024,Nov 9 2024,Elizeu Zaleski dos Santos,Zach Scroggin,Elizeu Zaleski dos Santos,-700,+500
ufc-fight-night-november-09-2024,Nov 9 2024,Gaston Bolanos,Cortavious Romious,Gaston Bolanos,+185,-225
ufc-fight-night-november-09-2024,Nov 9 2024,Gerald Meerschaert,Reinier de Ridder,Reinier de Ridder,+260,-325
ufc-fight-night-november-09-2024,Nov 9 2024,Karolina Kowalkiewicz,Denise Gomes,Denise Gomes,+400,-535
ufc-fight-night-november-09-2024,Nov 9 2024,Luana Pinheiro,Gillian Robertson,Gillian Robertson,+310,-395
ufc-fight-night-november-09-2024,Nov 9 2024,Mansur Abdul-Malik,Duško Todorović,Mansur Abdul-Malik,-485,+370
ufc-fight-night-november-09-2024,Nov 9 2024,Matthew Semelsberger,Charles Radtke,Charles Radtke,+136,-162
ufc-fight-night-november-09-2024,Nov 9 2024,Melissa Mullins,Klaudia Syguła,Melissa Mullins,-298,+240
ufc-fight-night-november-09-2024,Nov 9 2024,Neil Magny,Carlos Prates,Carlos Prates,+550,-800
ufc-fight-night-november-09-2024,Nov 9 2024,Tresean Gore,Antonio Trocoli,Tresean Gore,-180,+150
ufc-309,Nov 16 2024,Bassil Hafez,Oban Elliott,Oban Elliott,+240,-298
ufc-309,Nov 16 2024,Bo Nickal,Paul Craig,Bo Nickal,-1100,+700
ufc-309,Nov 16 2024,Charles Oliveira,Michael Chandler,Charles Oliveira,-250,+205
ufc-309,Nov 16 2024,David Onama,Roberto Romero,David Onama,-1450,+850
ufc-309,Nov 16 2024,Jim Miller,Damon Jackson,Jim Miller,+190,-230
ufc-309,Nov 16 2024,Jon Jones,Stipe Miocic,Jon Jones,-625,+455
ufc-309,Nov 16 2024,Jonathan Martinez,Marcus McGhee,Marcus McGhee,-102,-118
ufc-309,Nov 16 2024,Marcin Tybura,Jhonata Diniz,Marcin Tybura,-110,-120
ufc-309,Nov 16 2024,Mauricio Ruffy,James Llontop,Mauricio Ruffy,-1000,+650
ufc-309,Nov 16 2024,Mickey Gall,Ramiz Brahimaj,Ramiz Brahimaj,-142,+120
ufc-309,Nov 16 2024,Veronica Hardy,Eduarda Moura,Eduarda Moura,-142,+120
ufc-309,Nov 16 2024,Viviane Araújo,Karine Silva,Viviane Araújo,+240,-298
ufc-3549,Nov 23 2024,Baergeng Jieleyisi,SuYoung You,SuYoung You,+190,-230
ufc-3549,Nov 23 2024,Kiru Sahota,DongHun Choi,DongHun Choi,+103,-123
ufc-3549,Nov 23 2024,Lone’er Kavanagh,Jose Ochoa,Lone’er Kavanagh,-350,+265
ufc-3549,Nov 23 2024,Maheshate,Nikolas Motta,Nikolas Motta,-235,+187
ufc-3549,Nov 23 2024,Nyamjargal Tumendemberel,Carlos Hernandez,Carlos Hernandez,+107,-131
ufc-3549,Nov 23 2024,Shi Ming,Feng Xiaocan,Shi Ming,+390,-518
ufc-3549,Nov 23 2024,Yan Xiaonan,Tabatha Ricci,Yan Xiaonan,-190,+157
ufc-3549,Nov 23 2024,Zhang Mingyang,Ozzy Diaz,Zhang Mingyang,-270,+207
ufc-fight-night-november-23-2024,Nov 23 2024,Petr Yan,Deiveson Figueiredo,Petr Yan,-278,+225
ufc-fight-night-november-23-2024,Nov 23 2024,Song Kenan,Muslim Salikhov,Muslim Salikhov,+142,-170
ufc-fight-night-november-23-2024,Nov 23 2024,Volkan Oezdemir,Carlos Ulberg,Carlos Ulberg,+225,-278
ufc-fight-night-november-23-2024,Nov 23 2024,Wang Cong,Gabriella Fernandes,Gabriella Fernandes,-500,+380
ufc-fight-night-november-23-2024,Nov 23 2024,Xiao Long,Quang Le,Xiao Long,-110,-110
ufc-310,Dec 7 2024,Alexandre Pantoja,Kai Asakura,Alexandre Pantoja,-285,+230
ufc-310,Dec 7 2024,Bryce Mitchell,Kron Gracie,Bryce Mitchell,-800,+550
ufc-310,Dec 7 2024,Chris Weidman,Eryk Anders,Eryk Anders,-115,-105
ufc-310,Dec 7 2024,Ciryl Gane,Alexander Volkov,Ciryl Gane,-345,+275
ufc-310,Dec 7 2024,Clay Guida,Chase Hooper,Chase Hooper,+675,-1050
ufc-310,Dec 7 2024,Cody Durden,Joshua Van,Joshua Van,+124,-148
ufc-310,Dec 7 2024,Dominick Reyes,Anthony Smith,Dominick Reyes,-340,+270
ufc-310,Dec 7 2024,Kennedy Nzechukwu,Lukasz Brzeski,Kennedy Nzechukwu,-600,+440
ufc-310,Dec 7 2024,Michael Chiesa,Max Griffin,Michael Chiesa,+102,-122
ufc-310,Dec 7 2024,Movsar Evloev,Aljamain Sterling,Movsar Evloev,-250,+205
ufc-310,Dec 7 2024,Nate Landwehr,Dooho Choi,Dooho Choi,-142,+120
ufc-310,Dec 7 2024,Randy Brown,Bryan Battle,Bryan Battle,+190,-230
ufc-310,Dec 7 2024,Shavkat Rakhmonov,Ian Machado Garry,Shavkat Rakhmonov,-375,+295
ufc-310,Dec 7 2024,Vicente Luque,Themba Gorimbo,Vicente Luque,+136,-162
ufc-fight-night-3544,Dec 14 2024,Bruno Silva,Manel Kape,Manel Kape,+330,-430
ufc-fight-night-3544,Dec 14 2024,Joaquin Buckley,Colby Covington,Joaquin Buckley,-212,+173
ufc-fight-night-december-14-2024,Dec 14 2024,Adrian Yanez,Daniel Marcos,Daniel Marcos,+185,-225
ufc-fight-night-december-14-2024,Dec 14 2024,Cub Swanson,Billy Quarantillo,Cub Swanson,+124,-148
ufc-fight-night-december-14-2024,Dec 14 2024,Davey Grant,Ramon Taveras,Davey Grant,-122,+102
ufc-fight-night-december-14-2024,Dec 14 2024,Joel Álvarez,Drakkar Klose,Joel Álvarez,-425,+330
ufc-fight-night-december-14-2024,Dec 14 2024,Josefine Knutsson,Piera Rodriguez,Piera Rodriguez,-245,+200
ufc-fight-night-december-14-2024,Dec 14 2024,Michael Johnson,Ottman Azaitar,Michael Johnson,-230,+190
ufc-fight-night-december-14-2024,Dec 14 2024,Miles Johns,Felipe Lima,Felipe Lima,+200,-245
ufc-fight-night-december-14-2024,Dec 14 2024,Miranda Maverick,Jamey-Lyn Horth,Miranda Maverick,-600,+440
ufc-fight-night-december-14-2024,Dec 14 2024,Navajo Stirling,Tuco Tokkos,Navajo Stirling,-750,+525
ufc-fight-night-december-14-2024,Dec 14 2024,Sean Woodson,Fernando Padilla,Sean Woodson,-155,+130
ufc-fight-night-december-14-2024,Dec 14 2024,Vitor Petrino,Dustin Jacoby,Dustin Jacoby,-340,+270
ufc-fight-night-january-11-2025,Jan 11 2025,Cesar Almeida,Abdul Razak Alhassan,Cesar Almeida,-258,+210
ufc-fight-night-january-11-2025,Jan 11 2025,Chris Curtis,Roman Kopylov,Roman Kopylov,+210,-258
ufc-fight-night-january-11-2025,Jan 11 2025,Christian Rodriguez,Austin Bashi,Christian Rodriguez,+215,-265
ufc-fight-night-january-11-2025,Jan 11 2025,Ernesta Kareckaitė,Nicolle Caliari,Ernesta Kareckaitė,-258,+210
ufc-fight-night-january-11-2025,Jan 11 2025,Fatima Kline,Viktoriia Dudakova,Fatima Kline,-800,+550
ufc-fight-night-january-11-2025,Jan 11 2025,Jose Johnson,Felipe Bunes,Felipe Bunes,-185,+154
ufc-fight-night-january-11-2025,Jan 11 2025,Mackenzie Dern,Amanda Ribas,Mackenzie Dern,+164,-198
ufc-fight-night-january-11-2025,Jan 11 2025,Magomed Gadzhiyasulov,Bruno Lopes,Bruno Lopes,-225,+185
ufc-fight-night-january-11-2025,Jan 11 2025,Marco Tulio,Ihor Potieria,Marco Tulio,-500,+380
ufc-fight-night-january-11-2025,Jan 11 2025,Nurullo Aliev,Joe Solecki,Nurullo Aliev,-650,+470
ufc-fight-night-january-11-2025,Jan 11 2025,Preston Parsons,Jacobe Smith,Jacobe Smith,+410,-550
ufc-fight-night-january-11-2025,Jan 11 2025,Punahele Soriano,Uroš Medić,Punahele Soriano,+170,-205
ufc-fight-night-january-11-2025,Jan 11 2025,Santiago Ponzinibbio,Carlston Harris,Santiago Ponzinibbio,-135,+114
ufc-fight-night-january-11-2025,Jan 11 2025,Thiago Moisés,Trey Ogden,Thiago Moisés,-180,+150
ufc-311,Jan 18 2025,Grant Dawson,Diego Ferreira,Grant Dawson,-245,+200
ufc-311,Jan 18 2025,Islam Makhachev,Renato Moicano,Islam Makhachev,-1200,+750
ufc-311,Jan 18 2025,Jailton Almeida,Serghei Spivac,Jailton Almeida,-485,+370
ufc-311,Jan 18 2025,Jiří Procházka,Jamahal Hill,Jiří Procházka,+105,-125
ufc-311,Jan 18 2025,Karol Rosa,Ailin Perez,Ailin Perez,-245,+200
ufc-311,Jan 18 2025,Kevin Holland,Reinier de Ridder,Reinier de Ridder,+102,-122
ufc-311,Jan 18 2025,Merab Dvalishvili,Umar Nurmagomedov,Merab Dvalishvili,+210,-258
ufc-311,Jan 18 2025,Payton Talbott,Raoni Barcelos,Raoni Barcelos,-1100,+700
ufc-311,Jan 18 2025,Ricky Turcios,Benardo Sopaj,Benardo Sopaj,+225,-278
ufc-311,Jan 18 2025,Rinya Nakamura,Muin Gafurov,Muin Gafurov,-650,+470
ufc-311,Jan 18 2025,Tagir Ulanbekov,Clayton Carpenter,Tagir Ulanbekov,-310,+250
ufc-311,Jan 18 2025,Zachary Reese,Azamat Bekoev,Azamat Bekoev,+160,-192
ufc-3570,Jan 18 2025,Bogdan Guskov,Billy Elekana,,-420,+325
ufc-324,Jan 24 2025,Adam Fugitt,Ty Miller,Ty Miller,+350,-450
ufc-324,Jan 24 2025,Alex Perez,Charles Johnson,Alex Perez,+170,-200
ufc-324,Jan 24 2025,Arnold Allen,Jean Silva,Jean Silva,+225,-275
ufc-324,Jan 24 2025,Ateba Gautier,Andrey Pulyaev,Ateba Gautier,-1000,+600
ufc-324,Jan 24 2025,Josh Hokit,Denzel Freeman,Josh Hokit,-225,+187
ufc-324,Jan 24 2025,Justin Gaethje,Paddy Pimblett,Justin Gaethje,+187,-180
ufc-324,Jan 24 2025,Natalia Silva,Rose Namajunas,Natalia Silva,-400,+300
ufc-324,Jan 24 2025,Nikita Krylov,Modestas Bukauskas,Nikita Krylov,+110,-138
ufc-324,Jan 24 2025,Sean O'Malley,Song Yadong,Sean O'Malley,-200,+170
ufc-324,Jan 24 2025,Umar Nurmagomedov,Deiveson Figueiredo,Umar Nurmagomedov,-1400,+800
ufc-324,Jan 24 2025,Waldo Cortes Acosta,Derrick Lewis,Waldo Cortes Acosta,-334,+250
ufc-325,Jan 31 2025,Alexander Volkanovski,Diego Lopes,Alexander Volkanovski,-150,+125
ufc-325,Jan 31 2025,Cam Rowston,Cody Brundage,Cam Rowston,-350,+275
ufc-325,Jan 31 2025,Dan Hooker,Benoît Saint Denis,Benoît Saint Denis,+275,-350
ufc-325,Jan 31 2025,Jacob Malkoun,Torrez Finney,Jacob Malkoun,-138,+110
ufc-325,Jan 31 2025,Jonathan Micallef,Oban Elliott,Jonathan Micallef,-138,+110
ufc-325,Jan 31 2025,Junior Tafa,Billy Elekana,Billy Elekana,+200,-250
ufc-325,Jan 31 2025,Kaan Ofli,Yizha,Kaan Ofli,+170,-200
ufc-325,Jan 31 2025,Keiichiro Nakamura,Sebastian Szalay,Keiichiro Nakamura,+125,-150
ufc-325,Jan 31 2025,Quillan Salkilld,Jamie Mullarkey,Quillan Salkilld,-1200,+700
ufc-325,Jan 31 2025,Rafael Fiziev,Mauricio Ruffy,Mauricio Ruffy,+100,-125
ufc-325,Jan 31 2025,SangWook Kim,Dom Mar Fan,Dom Mar Fan,+125,-150
ufc-325,Jan 31 2025,Sulangrangbo,Lawrence Lui,Lawrence Lui,-250,+200
ufc-325,Jan 31 2025,Tai Tuivasa,Tallison Teixeira,Tallison Teixeira,+275,-350
ufc-3592,Feb 1 2025,Jasmine Jasudavicius,Mayra Bueno Silva,,-255,+207
ufc-fight-night-february-01-2025,Feb 1 2025,Bogdan Grad,Lucas Alexander,,-105,-115
ufc-fight-night-february-01-2025,Feb 1 2025,Farès Ziam,Mike Davis,Farès Ziam,+120,-142
ufc-fight-night-february-01-2025,Feb 1 2025,Hamdy Abdelwahab,Jamal Pogues,,-115,-105
ufc-fight-night-february-01-2025,Feb 1 2025,Israel Adesanya,Nassourdine Imavov,Nassourdine Imavov,-162,+136
ufc-fight-night-february-01-2025,Feb 1 2025,Muhammad Naimov,Kaan Ofli,Muhammad Naimov,-340,+270
ufc-fight-night-february-01-2025,Feb 1 2025,Said Nurmagomedov,Vinicius Oliveira,Vinicius Oliveira,-162,+136
ufc-fight-night-february-01-2025,Feb 1 2025,Sergei Pavlovich,Jairzinho Rozenstruik,Sergei Pavlovich,-310,+250
ufc-fight-night-february-01-2025,Feb 1 2025,Shamil Gaziev,Thomas Petersen,Shamil Gaziev,-345,+275
ufc-fight-night-february-01-2025,Feb 1 2025,Shara Magomedov,Michael Page,Michael Page,-200,+154
ufc-fight-night-february-01-2025,Feb 1 2025,Terrance McKinney,Damir Hadžović,Terrance McKinney,-500,+380
ufc-312,Feb 8 2025,Colby Thicknesse,Aleksandre Topuria,Aleksandre Topuria,+270,-340
ufc-312,Feb 8 2025,Dricus Du Plessis,Sean Strickland,Dricus Du Plessis,-218,+180
ufc-312,Feb 8 2025,Jack Jenkins,Gabriel Santos,Gabriel Santos,+190,-230
ufc-312,Feb 8 2025,Jake Matthews,Francisco Prado,Jake Matthews,-245,+200
ufc-312,Feb 8 2025,Jimmy Crute,Rodolfo Bellato,draw/no contest,+124,-148
ufc-312,Feb 8 2025,Jonathan Micallef,Kevin Jousset,Jonathan Micallef,+195,-238
ufc-312,Feb 8 2025,Justin Tafa,Tallison Teixeira,Tallison Teixeira,+136,-162
ufc-312,Feb 8 2025,Quillan Salkilld,Anshul Jubli,Quillan Salkilld,-650,+470
ufc-312,Feb 8 2025,Rongzhu,Kody Steele,Rongzhu,+240,-298
ufc-312,Feb 8 2025,Tom Nolan,Viacheslav Borshchev,Tom Nolan,-102,-118
ufc-312,Feb 8 2025,Wang Cong,Bruna Brasil,Wang Cong,-355,+280
ufc-312,Feb 8 2025,Zhang Weili,Tatiana Suarez,Zhang Weili,+114,-135
ufc-fight-night-february-15-2025,Feb 15 2025,Angela Hill,Ketlen Souza,Angela Hill,-102,-118
ufc-fight-night-february-15-2025,Feb 15 2025,Calvin Kattar,Youssef Zalal,Youssef Zalal,+360,-470
ufc-fight-night-february-15-2025,Feb 15 2025,Connor Matthews,Jose Miguel Delgado,Jose Miguel Delgado,+380,-500
ufc-fight-night-february-15-2025,Feb 15 2025,Don'Tale Mayes,Valter Walker,Valter Walker,-180,+150
ufc-fight-night-february-15-2025,Feb 15 2025,Edmen Shahbazyan,Dylan Budka,Edmen Shahbazyan,-380,+300
ufc-fight-night-february-15-2025,Feb 15 2025,Gabriel Bonfim,Khaos Williams,Gabriel Bonfim,-218,+180
ufc-fight-night-february-15-2025,Feb 15 2025,Ismael Bonfim,Nazim Sadykhov,Nazim Sadykhov,-218,+180
ufc-fight-night-february-15-2025,Feb 15 2025,Jared Cannonier,Gregory Rodrigues,Jared Cannonier,+200,-245
ufc-fight-night-february-15-2025,Feb 15 2025,Julia Avila,Jacqueline Cavalcanti,Jacqueline Cavalcanti,+500,-700
ufc-fight-night-february-15-2025,Feb 15 2025,Rafael Estevam,Jesus Aguilar,Rafael Estevam,-500,+380
ufc-fight-night-february-15-2025,Feb 15 2025,Rodolfo Vieira,Andre Petroski,Andre Petroski,-285,+230
ufc-fight-night-february-15-2025,Feb 15 2025,Vince Morales,Elijah Smith,Elijah Smith,+120,-142
ufc-fight-night-february-22-2025,Feb 22 2025,Alonzo Menifield,Julius Walker,Alonzo Menifield,-238,+195
ufc-fight-night-february-22-2025,Feb 22 2025,Andre Fili,Melquizael Costa,Melquizael Costa,+110,-130
ufc-fight-night-february-22-2025,Feb 22 2025,Brendan Allen,Anthony Hernandez,Anthony Hernandez,+260,-325
ufc-fight-night-february-22-2025,Feb 22 2025,Henry Cejudo,Song Yadong,Song Yadong,+210,-258
ufc-fight-night-february-22-2025,Feb 22 2025,Ion Cutelaba,Ibo Aslan,Ion Cutelaba,+150,-180
ufc-fight-night-february-22-2025,Feb 22 2025,Jean Silva,Melsik Baghdasaryan,Jean Silva,-470,+360
ufc-fight-night-february-22-2025,Feb 22 2025,Mansur Abdul-Malik,Nick Klein,Mansur Abdul-Malik,-1350,+800
ufc-fight-night-february-22-2025,Feb 22 2025,Modestas Bukauskas,Rafael Cerqueira,Modestas Bukauskas,-270,+220
ufc-fight-night-february-22-2025,Feb 22 2025,Nikolay Veretennikov,Austin Vanderford,Austin Vanderford,-108,-112
ufc-fight-night-february-22-2025,Feb 22 2025,Nursulton Ruziboev,Eric McConico,Nursulton Ruziboev,-298,+240
ufc-fight-night-february-22-2025,Feb 22 2025,Ricky Simon,Javid Basharat,Ricky Simon,+200,-245
ufc-fight-night-february-22-2025,Feb 22 2025,Rob Font,Jean Matsumoto,Rob Font,+130,-155
ufc-fight-night-march-01-2025,Mar 1 2025,Andrea Lee,JJ Aldrich,JJ Aldrich,+164,-198
ufc-fight-night-march-01-2025,Mar 1 2025,Austen Lane,Mario Pinto,Mario Pinto,+410,-550
ufc-fight-night-march-01-2025,Mar 1 2025,Charles Johnson,Ramazan Temirov,Ramazan Temirov,-135,+114
ufc-fight-night-march-01-2025,Mar 1 2025,Cody Brundage,Julian Marquez,Cody Brundage,-105,-115
ufc-fight-night-march-01-2025,Mar 1 2025,Danny Barlow,Sam Patterson,Sam Patterson,-278,+225
ufc-fight-night-march-01-2025,Mar 1 2025,Danny Silva,Lucas Almeida,Danny Silva,-250,+205
ufc-fight-night-march-01-2025,Mar 1 2025,Hyder Amil,William Gomis,Hyder Amil,+185,-225
ufc-fight-night-march-01-2025,Mar 1 2025,Manel Kape,Asu Almabayev,Manel Kape,-218,+180
ufc-fight-night-march-01-2025,Mar 1 2025,Nasrat Haqparast,Esteban Ribovics,Nasrat Haqparast,+215,-265
ufc-fight-night-march-01-2025,Mar 1 2025,Ricardo Ramos,Chepe Mariscal,Chepe Mariscal,+310,-395
ufc-313,Mar 8 2025,Alex Morono,Carlos Leal,Carlos Leal,+525,-750
ufc-313,Mar 8 2025,Alex Pereira,Magomed Ankalaev,Magomed Ankalaev,-120,+100
ufc-313,Mar 8 2025,Amanda Lemos,Iasmin Lucindo,Amanda Lemos,+120,-142
ufc-313,Mar 8 2025,Brunno Ferreira,Armen Petrosyan,Brunno Ferreira,+114,-135
ufc-313,Mar 8 2025,Djorden Santos,Ozzy Diaz,Ozzy Diaz,-185,+154
ufc-313,Mar 8 2025,Jalin Turner,Ignacio Bahamondes,Ignacio Bahamondes,+120,-142
ufc-313,Mar 8 2025,Joshua Van,Rei Tsuruya,Joshua Van,-148,+124
ufc-313,Mar 8 2025,Justin Gaethje,Rafael Fiziev,Justin Gaethje,+136,-162
ufc-313,Mar 8 2025,King Green,Mauricio Ruffy,Mauricio Ruffy,+400,-535
ufc-313,Mar 8 2025,Mairon Santos,Francis Marshall,Mairon Santos,-265,+215
ufc-3655,Mar 15 2025,Carlos Vera,Josias Musasa,Carlos Vera,+550,-800
ufc-3655,Mar 15 2025,Diyar Nurgozhay,Brendson Ribeiro,Brendson Ribeiro,-440,+340
ufc-3655,Mar 15 2025,Seungwoo Choi,Kevin Vallejos,Kevin Vallejos,+400,-549
ufc-3655,Mar 15 2025,Yuneisy Duben,Carli Judice,Carli Judice,+230,-300
ufc-fight-night-march-15-2025,Mar 15 2025,Alexander Hernandez,Kurt Holobaugh,Alexander Hernandez,-205,+170
ufc-fight-night-march-15-2025,Mar 15 2025,Chidi Njokuani,Elizeu Zaleski dos Santos,Chidi Njokuani,+160,-192
ufc-fight-night-march-15-2025,Mar 15 2025,Da'Mon Blackshear,Cody Gibson,Da'Mon Blackshear,-485,+370
ufc-fight-night-march-15-2025,Mar 15 2025,Daniel Barez,Andre Lima,Andre Lima,+285,-360
ufc-fight-night-march-15-2025,Mar 15 2025,Josiane Nunes,Priscila Cachoeira,Priscila Cachoeira,-185,+154
ufc-fight-night-march-15-2025,Mar 15 2025,Marvin Vettori,Roman Dolidze,Roman Dolidze,-148,+124
ufc-fight-night-march-15-2025,Mar 15 2025,Stephanie Luciano,Sam Hughes,Sam Hughes,-230,+190
ufc-fight-night-march-15-2025,Mar 15 2025,SuYoung You,AJ Cunningham,SuYoung You,-625,+455
ufc-fight-night-march-15-2025,Mar 15 2025,Waldo Cortes Acosta,Ryan Spann,Waldo Cortes Acosta,-166,+140
ufc-3578,Mar 22 2025,Christian Leroy Duncan,Andrey Pulyaev,Christian Leroy Duncan,-440,+340
ufc-3578,Mar 22 2025,Jan Blachowicz,Carlos Ulberg,Carlos Ulberg,+267,-341
ufc-3578,Mar 22 2025,Molly McCann,Alexia Thainara,Alexia Thainara,+185,-225
ufc-fight-night-march-22-2025,Mar 22 2025,Gunnar Nelson,Kevin Holland,Kevin Holland,-148,+124
ufc-fight-night-march-22-2025,Mar 22 2025,Guram Kutateladze,Kauê Fernandes,Kauê Fernandes,-425,+330
ufc-fight-night-march-22-2025,Mar 22 2025,Jai Herbert,Chris Padilla,Chris Padilla,-120,+100
ufc-fight-night-march-22-2025,Mar 22 2025,Jordan Vucenic,Chris Duncan,Chris Duncan,-345,+275
ufc-fight-night-march-22-2025,Mar 22 2025,Leon Edwards,Sean Brady,Sean Brady,+130,-155
ufc-fight-night-march-22-2025,Mar 22 2025,Lone’er Kavanagh,Felipe dos Santos,Lone’er Kavanagh,-375,+295
