Fighter,dob,totalfights,elo,losestreak,winstreak,titlewins,height,reach,southpaw,oppelo,wins,avg age,KD,KD differential,Sig. str.,Sig. str. differential,Total str.,Total str. differential,Td,Td differential,Sub. att,Sub. att differential,Rev.,Rev. differential,Ctrl,Ctrl differential,Head,Head differential,Body,Body differential,Leg,Leg differential,Distance,Distance differential,Clinch,Clinch differential,Ground,Ground differential,Sig. str.%,Sig. str.% differential,Sig. str.% defense,Total str.%,Total str.% differential,Total str.% defense,Td%,Td% differential,Td% defense,Head%,Head% differential,Head% defense,Body%,Body% differential,Body% defense,Leg%,Leg% differential,Leg% defense,Distance%,Distance% differential,Distance% defense,Clinch%,Clinch% differential,Clinch% defense,Ground%,Ground% differential,Ground% defense,last_fight
Navajo Stirling,1997,6,1104.5581029961,0,6,0,76,79,0,6080.313828075503,6,170,2.028134556574924,20.0,778.7208474479783,3221.0,876.5612925726156,2629.0,1.4,-125.0,0.0,-25.0,5.964214711729623,0.0,24.57321535525979,32.06666666666666,479.16411622011054,2022.0,137.01218842076813,791.0,162.5445428070996,408.0,421.34602305544,1690.0,13.838376469014658,-3.0,343.53644792352367,1534.0,61.506026567188854,22.926640531875858,52.42061396468699,63.20024491217036,11.62782569522646,39.4275807830561,4.65,-16.54047619047619,69.80952380952381,56.18188360514482,31.67156614482736,66.48968253968253,66.2445073375262,-8.967480966567361,15.788011695906434,72.02910685805423,30.34577352472089,49.31666666666666,56.01989649960356,13.303837449539383,48.28394094993582,34.282051282051285,2.0487179487179485,58.766666666666666,76.53333333333333,51.53333333333334,66.0,2026-08-01 00:00:00
Claudio Silva,1982,8,1032.930384192201,3,0,0,71,71,1,8176.8915785705185,5,291,0.0,0.0,650.2396903117623,-3295.0,1056.8786506670199,-2167.0,41.607864027845544,254.0,17.009361165670292,-11.0,0.0,-120.0,66.54996572629894,36.46666666666661,398.06927443740705,-3616.0,138.4124772737053,-423.0,113.75793860064991,744.0,372.39154291197747,-1696.0,24.323442937927908,-1021.0,253.52470446185689,-578.0,98.61279547007473,-2.596900140864168,102.79030438906109,131.003973443337,15.558399217166496,88.55442577382948,71.36666666666666,-26.53333333333334,106.1,70.70484145376021,-18.144500925375937,115.15065762086385,131.3820295983087,-6.280668814389742,66.33730158730158,180.0091908091908,28.009190809190812,52.0,92.56494039118942,9.080069560972095,120.51512916978267,74.9,-32.75714285714285,96.34285714285716,41.40330940988836,-55.91888839230944,106.6778021978022,2022-07-23 00:00:00
Khalid Taha,1992,5,949.2827027068014,3,0,0,65,69,0,5054.924150219355,1,140,9.6,4.0,160.88717948717948,-1229.0,209.2871794871795,-1390.0,0.0,-120.0,0.0,-9.0,0.7333333333333333,11.0,1.2288888888888887,-163.46666666666667,121.66153846153844,-1274.0,23.692307692307693,75.0,15.533333333333335,-30.0,128.15384615384616,-789.0,3.666666666666667,-109.0,29.066666666666663,-331.0,16.592810307988437,-7.150128179388408,31.257061512623153,19.64420826446143,-6.416530377703605,28.939261357834965,0.0,-11.045454545454545,43.95454545454545,13.237035977397897,-9.810734130388873,31.952229892213225,37.68,23.825454545454544,41.14545454545454,18.714285714285715,-27.81203007518797,8.473684210526315,16.455288873335128,-4.413916458370206,34.13079466829467,10.236363636363636,-13.192207792207792,31.571428571428573,4.8,-36.8,13.399999999999999,2022-09-03 00:00:00
Marcelo Rojo,1988,3,944.6612522125421,3,0,0,68,71,0,3023.3364720865716,0,101,0.0,-11.0,68.50101506356621,-60.0,94.13775373597399,-9.0,0.06888633754305397,-20.0,0.0,-8.0,0.0,0.0,0.20163848294382064,-35.733333333333334,41.446621413288575,-123.0,8.985815749703193,-17.0,18.068577900574446,80.0,56.958347377239946,31.0,4.323416349427867,-27.0,7.219251336898395,-64.0,7.736823807537198,2.7482305579683395,9.01140675043114,8.49626850752061,3.0021006601450786,8.505832152624468,0.5,-4.0,9.5,6.354740426073536,2.099121748897973,9.744381322824436,9.958620689655174,-3.3747126436781603,0.6666666666666666,13.53103448275862,-0.41340996168582367,0.05555555555555558,7.317536804931763,3.2686566469352925,9.95111984200353,10.980392156862745,-2.3529411764705883,0.6666666666666669,7.5,-4.701465201465201,1.7985347985347988,2022-12-03 00:00:00
Naoki Inoue,1997,2,998.0235963744201,1,0,0,69,71,0,1985.5539320936296,1,41,0.0,0.0,16.933333333333334,-60.0,27.133333333333333,38.0,0.0,-2.0,0.3333333333333333,5.0,0.06666666666666667,0.0,0.7377777777777779,9.783333333333333,12.466666666666667,-4.0,0.6666666666666666,-11.0,3.8,-45.0,13.533333333333333,-90.0,2.066666666666667,12.0,1.3333333333333333,18.0,1.5140745953553836,-0.44324337835603284,3.042682026288584,1.8698278715657066,-0.2956133049048816,2.834558823529412,0.0,-0.5,4.5,1.308690330477356,-0.26965839158874844,3.4216512779338952,2.6666666666666665,0.6666666666666665,3.0,2.9222222222222225,-0.7000000000000001,1.3777777777777775,1.3508771929824561,-0.5417781742491823,3.1073446327683616,4.875,2.175,2.3,0.6060606060606061,0.20606060606060606,4.6,2018-06-23 00:00:00
Jay Hieron,1976,4,931.6344101257291,4,0,0,72,75,0,4098.799400610328,0,130,0.0,-18.0,25.75019902697921,-212.0,39.20734188412207,-264.0,3.2481203007518795,18.0,1.0827067669172932,8.0,0.0,-12.0,2.705440070765148,14.33333333333333,12.592746572313136,-246.0,4.059177355152587,-14.0,9.09827509951349,48.0,22.75745245466608,59.0,1.5491375497567448,-25.0,1.443609022556391,-246.0,4.361733629450165,-11.385741118024582,14.252525252525253,5.756394884092726,-11.379804199409127,12.863800916498146,3.0,-1.5,25.5,2.582287494437027,-12.173243194455292,15.24446931110768,10.399999999999999,-7.266666666666666,12.333333333333336,12.2,2.220446049250313e-16,17.8,4.065333333333333,-6.487683908045978,19.446982758620692,7.5,1.287878787878788,23.78787878787879,1.7777777777777777,-18.600373482726425,9.621848739495798,2013-02-02 00:00:00
Nazareno Malegarie,1986,1,980.0,1,0,0,68,68,0,1000,0,29,0.0,0.0,3.8666666666666667,9.0,4.533333333333333,19.0,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.65,3.2666666666666666,14.0,0.5333333333333333,-5.0,0.06666666666666667,0.0,3.6666666666666665,9.0,0.2,0.0,0.0,0.0,0.3493975903614458,0.04692845455897665,0.6975308641975309,0.38202247191011235,0.0795533361076432,0.6975308641975309,0.3333333333333333,0.3333333333333333,1.0,0.3402777777777778,0.09722222222222224,0.7569444444444444,0.38095238095238093,-0.43154761904761907,0.1875,1.0,0.5,0.5,0.34375,0.04887820512820512,0.7051282051282051,0.5,0.0,0.5,0.0,0.0,1.0,2015-09-05 00:00:00
Ernesta Kareckaite,1998,1,980.0,1,0,0,69,71,0,1000,0,28,0.0,0.0,7.0,-9.0,8.466666666666667,2.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.08555555555555557,0.25,5.266666666666667,3.0,1.3333333333333333,-14.0,0.4,2.0,5.866666666666666,-3.0,1.1333333333333333,-6.0,0.0,0.0,0.42168674698795183,-0.05530070071079296,0.5230125523012552,0.4551971326164875,-0.044802867383512524,0.5,0.5,0.16666666666666669,0.6666666666666667,0.37264150943396224,-0.0381693013768486,0.5891891891891892,0.6666666666666666,-0.04166666666666674,0.29166666666666663,0.8571428571428571,0.19047619047619047,0.33333333333333337,0.39111111111111113,-0.044295587453482166,0.5645933014354068,0.7083333333333334,-0.05833333333333335,0.23333333333333328,0.0,0.0,1.0,2026-02-28 00:00:00
Gilbert Smith,1981,1,980.0,1,0,0,69,69,1,1000,0,32,0.0,0.0,1.092327698309493,-21.0,1.8725617685305591,-73.0,0.2340702210663199,3.0,0.07802340702210664,-2.0,0.07802340702210664,-1.0,0.29908972691807545,-2.4499999999999997,0.4681404421326398,-20.0,0.4681404421326398,1.0,0.15604681404421328,-2.0,0.9362808842652796,-6.0,0.15604681404421328,-4.0,0.0,-11.0,0.4117647058823529,-0.23638344226579522,0.35185185185185186,0.5333333333333333,-0.2957264957264958,0.1709401709401709,0.6,0.6,1.0,0.25,-0.35465116279069764,0.39534883720930236,0.75,0.0357142857142857,0.2857142857142857,1.0,0.0,0.0,0.41379310344827586,-0.1156186612576065,0.47058823529411764,0.4,-0.35,0.25,0.0,-0.9166666666666666,0.08333333333333337,2013-04-13 00:00:00
Stewart Nicoll,1994,4,927.9271658115558,4,0,0,65,65,0,4024.9379447939546,0,125,0.0,-9.0,87.46942720864463,-495.0,94.64426997594023,-772.0,6.244025157232704,11.0,0.0,-65.0,0.0,0.0,5.839367129571005,23.333333333333336,57.33314760879658,-399.0,16.427200202608585,-165.0,13.709079397239456,69.0,85.20527626524841,-391.0,0.0,-69.0,2.2641509433962264,-35.0,11.025441111886124,-1.501578811558117,17.472980076555757,11.56051816987016,-2.198120780048155,16.241361050081686,10.28888888888889,-8.31111111111111,11.4,8.9277396479992,-1.6714299425154335,19.400830409485366,19.55952380952381,-7.2991040491040495,3.141372141372141,23.43333333333333,-1.766666666666667,4.800000000000001,11.083838383838383,-1.1845575989449737,17.73160401721664,0.0,-21.933333333333334,8.066666666666668,0.46153846153846156,-27.205128205128204,2.3333333333333335,2026-07-18 00:00:00
Chris Dempsey,1987,4,961.2252615262764,2,0,0,70,72,0,3983.8364345633645,1,112,0.0,-25.0,32.416300594004696,-39.0,95.9741953308468,137.0,4.168421052631579,-1.0,0.0,0.0,0.0,-16.0,12.04748538011696,36.13333333333333,17.075949716811714,-104.0,8.336842105263157,35.0,7.003508771929824,30.0,8.8,-89.0,18.914546208039784,81.0,4.701754385964912,-31.0,11.075362318840579,-7.442354015004787,11.482283666154634,16.938271604938272,-3.206398308481641,9.855330086580086,5.0,-8.0,17.0,7.7384615384615385,-14.172509684560044,8.089028776978417,14.666666666666666,4.333333333333333,19.666666666666668,18.0,17.0,29.0,1.064516129032258,-15.480259990370726,13.455223880597016,12.88888888888889,3.5555555555555562,20.666666666666668,19.333333333333332,-6.666666666666666,4.0,2016-02-27 00:00:00
Jim Wallhead,1984,2,960.0569321652675,2,0,0,70,70,0,1980.9890156801355,0,65,0.06666666666666667,-3.0,16.19455782312925,-275.0,17.002721088435372,-267.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.08539682539682539,-0.41666666666666663,11.862585034013604,-209.0,3.1904761904761902,9.0,1.1414965986394556,-75.0,15.586394557823128,-249.0,0.47482993197278905,-16.0,0.13333333333333333,-10.0,1.1481481481481481,-1.6792107616429939,2.1726410902088578,1.1931152130172338,-1.6410600560361375,2.1658247309466288,0.0,0.0,5.0,0.9318705297611831,-1.6736850257943725,2.3944444444444444,2.7788461538461537,0.3788461538461537,2.6,4.785714285714286,0.3431372549019608,0.5574229691876751,1.123624213836478,-1.6351333569607065,2.2412424292028152,4.5,0.6749999999999998,1.1749999999999998,0.4,-3.6,1.0,2017-06-03 00:00:00
Gian Villante,1985,18,952.5645176194921,4,0,0,75,76,0,18208.850512923385,7,569,46.226758961845505,-580.0,10412.72063134147,-20376.0,11108.779179824192,-17895.0,9.033776838464863,-446.0,0.0,-288.0,0.0,0.0,67.40406707558287,-9.099999999999898,6572.30174379044,-12116.0,1978.752529453471,1486.0,1861.6663580975585,-9746.0,9568.308385891196,-21906.0,300.37786686247324,-2043.0,544.0343785878008,3573.0,990.1376610301007,-28.767463806287076,1090.0948751636122,1014.7583292253945,-30.342858492889764,1063.898812281716,42.25,-51.41666666666666,2015.3333333333333,786.6392498086992,-18.151678031728576,1304.209072159572,1311.1509818664308,-140.34975750235202,657.4992606312172,1799.6880555852106,183.16828572595958,492.48023014074914,962.731728132138,-58.05822224576202,1088.2100496221,814.7878787878788,-412.75568846358317,881.456432748538,368.9775641025641,69.94815233785823,1809.9705882352941,2021-11-06 00:00:00
Chael Sonnen,1977,14,1048.0624287544804,1,0,0,73,73,1,15350.275005835683,7,460,0.0,-121.0,2136.093754156138,7845.0,9711.016205810101,56450.0,200.08435164668595,1131.0,82.57715320686225,44.0,2.7625899280575537,15.0,541.7452087205138,3484.75,1237.5356869678944,2604.0,677.3238706902623,2190.0,221.23419649798095,3051.0,481.8695272610206,1644.0,629.1158374526744,2116.0,1025.1083894424428,4085.0,473.3251291040231,26.47971818679096,568.1545890827679,736.7650237574425,15.44261466726308,293.67759090982065,376.70658263305313,104.70658263305322,743.0,351.4143871094497,-44.87083921225795,618.7147736782922,765.6781746031745,78.92817460317457,328.25,248.2920536635707,-14.207946336429313,752.5,192.05900944933202,-42.12828364972577,780.8127069009422,631.3233716475096,125.22368493071758,508.900313283208,418.7827917771883,-90.81350666121538,505.40370156159634,2013-11-16 00:00:00
Jason Day,1981,3,985.7720834641485,2,0,0,72,72,0,3126.1846893125103,1,82,0.0,-9.0,50.09588324166329,-82.0,60.75679625551748,-112.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.05405405405405406,-12.416666666666668,32.77192428087568,-73.0,1.0084033613445378,-19.0,16.315555599443066,10.0,28.201473303775092,4.0,21.894409937888195,19.0,0.0,-105.0,5.167751937984496,-1.1328294573643416,7.699418604651163,5.4386116322701685,-1.5374860405488153,7.023902327181015,0.0,-5.0,9.0,3.9822282980177715,-1.8177717019822286,8.2,1.0,-6.666666666666666,6.333333333333334,14.0,5.5,5.5,4.704761904761905,0.42693385046326215,9.722171945701357,3.4727272727272727,-1.9772727272727277,8.55,0.0,-12.053333333333335,1.9466666666666665,2009-03-07 00:00:00
Mark Eddiva,1986,4,961.1292174854876,3,0,0,68,68,0,4019.769918423651,1,115,0.0,0.0,90.07284427284426,-34.0,134.1081081081081,-207.0,0.26666666666666666,-60.0,0.0,-18.0,0.0,0.0,4.926713856713857,-30.383333333333333,24.814157014157015,-226.0,31.81209781209781,-6.0,33.44658944658945,198.0,77.16833976833976,2.0,9.877477477477477,-24.0,3.0270270270270268,-12.0,13.945932883909983,-1.4178786055981007,14.636188510491916,15.719473480449091,-2.053450107590776,12.227076411960134,0.4,-4.557264957264957,25.042735042735043,6.464593942642724,-4.72322964316744,18.812176414189835,21.413919413919412,-3.791208791208792,4.794871794871795,26.454808959156786,9.454808959156786,13.0,12.645116857726828,0.09958114344111405,17.454464285714288,11.226666666666667,-14.120116959064328,4.653216374269006,3.6904761904761907,-4.809523809523809,21.5,2016-03-19 00:00:00
Cain Carrizosa,1986,2,959.0899115672454,2,0,0,68,68,0,1964.1792188088075,0,57,0.26666666666666666,4.0,11.733333333333333,-200.0,13.866666666666667,-401.0,0.0,-21.0,0.0,-1.0,0.0,0.0,0.29055555555555557,-24.483333333333334,9.333333333333334,-120.0,2.1333333333333333,-12.0,0.26666666666666666,-68.0,11.2,-108.0,0.5333333333333333,-24.0,0.0,-68.0,1.7425742574257426,-0.22601213000881248,3.031413612565445,1.8909090909090909,-1.3392496392496391,1.7698412698412698,0.0,-4.333333333333334,0.6666666666666665,1.6867469879518073,-0.012599417276950797,3.3006535947712417,2.0,-0.44444444444444464,2.5555555555555554,2.0,-1.6,1.4,1.768421052631579,-0.023786739576213245,3.207792207792208,1.6,-0.8615384615384616,2.5384615384615383,0.0,-2.8333333333333335,2.1666666666666665,2015-03-21 00:00:00
Callan Potter,1984,3,982.2111224963804,1,0,0,72,72,0,3017.905688390647,1,106,0.0,-10.0,43.196226415094344,-144.0,68.12003593890387,-27.0,4.657142857142857,21.0,0.0,-4.0,0.26666666666666666,0.0,2.4373015873015875,26.583333333333332,36.00826594788859,-79.0,4.39047619047619,-67.0,2.7974842767295596,2.0,33.61527403414196,-159.0,8.78095238095238,15.0,0.8,0.0,6.95,0.5007725670913528,7.550772567091352,7.550950683303625,0.21573083778966107,6.664780154486037,12.0,12.0,14.0,6.291208791208791,0.7582177414620347,8.467008950253245,11.666666666666666,-0.10606060606060685,2.2272727272727266,5.0,1.0,10.0,6.342696629213483,0.032815279565726385,7.690118650352243,10.0,5.3999999999999995,9.399999999999999,4.0,-5.75,4.25,2020-02-22 00:00:00
Francisco Figueiredo,1989,4,996.0126014741957,1,0,0,66,68,1,3959.230177435944,2,130,0.0,0.0,82.55553060078607,-81.0,100.13314617256223,-382.0,0.8,-37.0,6.9230769230769225,-7.0,0.26666666666666666,3.0,1.6077777777777778,-46.86666666666667,12.007299270072993,-234.0,23.27100879655624,67.0,47.277222534156834,86.0,79.2888639341194,119.0,1.3333333333333333,-9.0,1.9333333333333333,-191.0,23.769392033542978,4.68090589281803,10.911513859275054,25.015873015873016,2.7118900468406615,7.696017030967646,4.666666666666667,-13.06060606060606,12.272727272727273,13.192857142857143,-1.9917582417582422,14.815384615384616,25.236363636363635,-4.163636363636363,0.6,25.214285714285715,-4.244047619047619,0.5416666666666667,23.483333333333334,9.657275132275132,16.173941798941797,4.2,0.9337662337662338,26.733766233766232,3.5555555555555554,-14.148792270531402,12.295652173913043,2022-08-20 00:00:00
Pedro Falcao,1992,2,962.8930532145768,2,0,0,66,66,0,2030.612485345348,0,65,0.0,-5.0,18.0,-90.0,22.266666666666666,-306.0,1.1333333333333333,9.0,0.0,0.0,0.0,-12.0,1.268888888888889,1.5499999999999998,10.866666666666667,-44.0,3.333333333333333,-55.0,3.8000000000000003,9.0,17.066666666666666,-29.0,0.9333333333333333,-33.0,0.0,-28.0,2.344944363812288,-0.13721756739899138,2.5178380687887203,2.528312969924812,-0.4885938046912135,1.9830932253839744,1.3076923076923077,-1.3589743589743588,2.3333333333333335,1.8198066993247717,-0.11322548588132669,3.0669678147939017,3.8846153846153846,0.07350427350427347,1.1888888888888889,4.510489510489511,0.013757484345720106,0.5032679738562094,2.3048245614035086,0.000620399423756357,2.6957958380202474,3.2666666666666666,-0.22142857142857175,1.5119047619047619,0.0,-2.8,2.2,2025-04-05 00:00:00
Niklas Stolze,1992,3,942.6409566104619,3,0,0,73,74,0,2989.907950344918,0,87,0.0,-4.0,41.85894357743098,0.0,54.990236094437776,-243.0,0.06666666666666667,-34.0,1.3775510204081634,-11.0,0.0,0.0,0.02333333333333333,-59.483333333333334,19.116966786714684,-46.0,14.14657863145258,24.0,8.595398159263706,22.0,34.77118847539016,2.0,5.57687074829932,12.0,1.5108843537414967,-14.0,9.64194139194139,-0.4256770376497834,3.9323815704088254,10.462286051544364,-0.24771585539690283,3.289998093058734,1.0,-8.733333333333333,4.266666666666667,7.309523809523809,-2.851592840526042,3.838883349950149,13.428571428571429,5.678571428571429,6.25,11.358695652173914,-2.3079710144927534,0.33333333333333337,8.562937062937063,-0.2651052651052653,5.1719576719576725,9.333333333333334,-0.4444444444444445,4.222222222222222,9.666666666666666,-2.0833333333333335,2.25,2022-06-04 00:00:00
Joe Slick,1977,2,998.8499774443093,1,0,0,72,72,0,2000,1,45,0.0,0.0,4.052711993888464,21.0,8.422459893048128,-23.0,0.6818181818181819,-11.0,1.3445378151260503,16.0,0.3361344537815126,4.0,1.1313025210084033,-20.400000000000002,2.6986249045072572,12.0,1.3540870893812071,9.0,0.0,0.0,0.6722689075630252,-1.0,0.6722689075630252,8.0,2.7081741787624143,14.0,3.0,1.368421052631579,3.3684210526315788,3.896551724137931,0.5986793837123989,1.7021276595744679,0.5,-1.0,3.5,2.7142857142857144,1.0827067669172932,3.3684210526315788,5.0,5.0,5.0,0.0,0.0,5.0,1.0,-0.47058823529411764,3.5294117647058822,4.0,4.0,5.0,3.6666666666666665,-0.3333333333333335,1.0,2000-04-14 00:00:00
Ricardo Funch,1980,4,929.1608384396018,4,0,0,70,74,1,4049.632879432459,0,123,0.0,-25.0,104.45130211729926,94.0,147.29903917220992,-60.0,2.490909090909091,22.0,0.0,-60.0,0.0,0.0,9.418062982768864,68.75,39.088752662927696,-339.0,9.473083778966132,-155.0,55.88946567540542,588.0,45.05023259858267,-128.0,38.20677361853833,166.0,21.194295900178254,56.0,17.63173975557153,0.11444594263864039,12.48270618706711,19.05653139511407,-0.528669989977963,10.414798614907966,4.166666666666667,1.6666666666666665,27.5,13.665242165242166,-1.2394409310415075,15.095316903716327,14.0,-13.784313725490195,2.2156862745098045,29.21951219512195,-0.6554878048780495,0.125,13.575115562403697,1.8552879761968013,18.280172413793103,20.150537634408604,-6.2795375535613225,3.569924812030075,20.0,-1.6742424242424256,8.325757575757574,2012-06-22 00:00:00
Austen Lane,1987,6,936.1793645515162,3,0,0,78,80,0,6052.253001357229,1,225,2.831858407079646,-41.0,136.5639896905053,-144.0,195.3358677632683,-76.0,2.3555555555555556,6.0,0.0,-50.0,0.0,0.0,10.372215666994428,27.1,62.87004820490682,-380.0,48.11635272021968,230.0,25.577588765378806,6.0,126.79879795009232,227.0,2.831858407079646,-106.0,6.933333333333334,-265.0,34.662190385874595,-23.84876966856372,32.489039945561686,35.63464923204649,-31.116205142337297,24.24914562561621,4.375,-20.625,66.0,11.72422969187675,-43.29528880132595,35.9804815067973,35.61624649859944,6.6162464985994385,62.0,42.18181818181818,-35.984848484848484,12.833333333333334,35.026009852216745,-9.95065681444992,46.023333333333326,3.2,-15.8,72.0,7.3999999999999995,-42.1,41.5,2026-03-21 00:00:00
Roman Dolidze,1988,15,1052.8994904670003,3,0,0,74,76,0,15763.29157662279,9,525,50.00588332378669,6.0,3388.511273698422,-33384.0,5293.826639053796,-40908.0,76.8,-806.0,26.828544949026877,-46.0,3.8400000000000003,90.0,257.8623967739618,529.6666666666663,2337.589346823942,-22395.0,391.09176285282615,-975.0,659.8301640216547,-10014.0,2454.1215653135214,-13620.0,194.74010211254193,-1978.0,739.649606272359,-17786.0,460.5580694148504,-289.5777302140066,489.86420037114294,565.2842528467309,-242.92946034217732,431.7862868110918,315.6222222222222,90.58282828282827,1014.9606060606061,346.59343814422,-257.0521957879781,636.3543660678017,499.00939495287315,-484.5696827676519,256.4209222794749,976.4714651245114,71.44323545943956,334.97177033492824,418.339644939705,-245.29195185656826,576.3684032037266,575.1666666666667,146.3486111111111,811.1819444444445,236.78329636202307,-372.0838073675807,631.1328962703963,2026-08-22 00:00:00
Harry Moskowitz,0,1,981.1500225556907,1,0,0,77,77,0,1020.0,0,1997,0.0,0.0,1.0,1.0,2.1666666666666665,6.0,0.08333333333333333,0.0,0.3333333333333333,4.0,0.0,-1.0,0,0,0.16666666666666666,-6.0,0.8333333333333334,8.0,0.0,-1.0,0.0,-3.0,1.0,9.0,0.0,-5.0,0.5454545454545454,-0.06565656565656575,0.38888888888888884,0.7222222222222222,0.13398692810457513,0.4117647058823529,1.0,0.8,0.8,0.2,-0.3333333333333333,0.4666666666666667,0.8333333333333334,-0.16666666666666663,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.75,0.15000000000000002,0.4,0.0,-0.5,0.5,1997-10-17 00:00:00
Neil Magny,1987,38,1125.290165960404,0,1,0,75,80,0,40144.540689286434,25,1206,84.41111400312339,-5435.0,52787.08229447775,50503.0,106607.08285111141,351991.0,1653.8779934029208,725.0,430.5280834141996,-2253.0,188.97166666666666,-1978.0,3542.7035611000188,-34922.58333333334,37883.060285211,134007.0,9497.181267378632,33318.0,5406.840741888115,-116822.0,32524.797251496697,-48004.0,6731.324799689758,51895.0,13530.960243291289,46612.0,9202.069653518376,-1595.0808749678968,8221.84947151373,11963.85203626406,-87.87256227605344,6967.275401459888,4542.538888888888,-3629.421151071151,10847.03996003996,7478.870767172615,-1043.7467603726334,10496.382472454754,15602.607687837208,1604.6659063472832,5021.058218510076,14203.760332722832,-33.06218443392345,4782.177482843244,7748.842767073756,-2420.6426321371587,8849.514600789085,10434.17044996627,3910.099634670455,12494.929184704184,8437.111995131594,-1587.6270902927859,8994.260914575621,2026-08-15 00:00:00
Jan Blachowicz,1983,21,1077.9010534919353,3,0,2,74,78,0,22467.168818378548,12,755,119.71149349437422,625.0,10785.18592099059,2153.0,15328.597042157337,2274.0,151.76810277735274,1079.0,96.819786831004,165.0,0.0,-16.0,398.2642578804598,-533.7499999999994,6105.580706954554,18901.0,2212.8672174662615,2922.0,2466.737996569772,-19670.0,9437.16773676638,9827.0,525.1144095375925,2164.0,822.9037746866161,-9838.0,1671.4991637445582,-17.50530390403034,1621.9955323514114,1901.9062495813198,-31.820366562511268,1377.2733838561692,545.675,107.54166666666667,2872.866666666667,1273.5403661953414,23.34658210126915,2060.8062159059277,2143.146711621712,224.29748237269976,1392.1507707509882,2454.2401953158756,-22.181521855841368,834.5782828282828,1655.8879387660932,127.19331143460079,1782.3053726685073,1370.6,96.67037815126048,2037.0703781512605,1632.6709096459097,101.57028278641206,1779.8993731405023,2026-08-01 00:00:00
Scott Holtzman,1983,13,1020.2945127808215,3,0,0,69,69,0,13323.375243411443,7,457,13.94330900243309,-101.0,3035.9141353630694,-166.0,4136.680809123562,5479.0,44.08892303752081,-1017.0,0.6789473684210526,-120.0,3.9333333333333336,16.0,151.12611743874203,-103.83333333333314,2281.0261688662035,8200.0,402.402836451204,-4697.0,352.48513004566183,-3669.0,2340.455254584481,-2392.0,289.6598540145985,-1598.0,405.7990267639903,3824.0,349.1790087057873,-42.21805497820666,427.60293631600604,391.7217237407185,-32.773935383829084,394.5043408754523,223.34242424242424,15.238414217361587,610.8959899749373,303.04049443972815,-3.065073382504586,512.8944321777673,489.3444805194805,-148.24594093645817,181.4095785440613,588.6330128205128,-126.78301282051282,103.58397435897436,314.79329915344437,-44.718733092442974,459.4879677541126,457.6742857142857,-222.2044066717596,139.12130761395468,266.9394736842105,-149.02243107769425,403.03809523809525,2022-12-03 00:00:00
Gregor Gillespie,1986,8,1106.3544823476652,0,1,0,67,71,0,8320.562926597542,7,257,12.68147166058999,-36.0,903.7954806683404,2686.0,1142.1663480336993,3584.0,75.55825466472315,704.0,6.747405726524056,59.0,3.6060100166944906,-128.0,108.29710228595106,891.2499999999999,758.6869573756528,1745.0,88.89913000539764,694.0,56.20939328729005,247.0,313.328183500878,-613.0,70.92488075693842,314.0,519.5424164105241,2985.0,110.62514138195942,35.35925372662616,128.73411234466673,119.59365646166663,33.99593195765152,118.4022754959849,85.34396597554493,85.34396597554493,204.0,105.21315946231826,32.9107785099373,131.69761904761904,121.77777777777777,70.59920634920636,152.82142857142856,195.0,154.0,163.0,66.39521190584591,11.80209750390798,149.40688559806208,100.1,6.281818181818181,110.18181818181819,122.32003360312186,3.82003360312185,85.5,2021-05-08 00:00:00
Matt Frevola,1990,11,999.2566836447618,3,0,0,69,71,0,11347.285009361292,5,347,79.39156327543424,-72.0,2222.4187520790115,-4588.0,2782.999883840813,-6074.0,134.11536909816758,-255.0,8.235515618314079,-14.0,16.302182284980745,17.0,77.77201262198446,-388.48333333333335,1599.6834669437012,-3851.0,458.26905125186636,-967.0,164.4662338834437,230.0,1248.8373293276768,-4744.0,270.40061216407236,-101.0,703.1808105872622,257.0,191.92065566030186,-57.131708889773044,256.9476354499251,218.59375461666482,-53.006545340385834,234.39970004294932,201.37362637362637,35.140293040293024,339.76666666666665,146.6796139530208,-66.47842673179412,292.841959315185,292.7428910958323,-16.202933610862004,197.05417529330572,288.29914529914527,-43.25641025641025,174.44444444444446,158.6337351468722,-80.69182710679173,266.6744377463361,316.25396825396825,86.15800865800865,275.9040404040404,129.93728813559323,-129.06271186440677,247.00000000000003,2025-10-18 00:00:00
