Title,Winner,Loser,Draw,Method,Round,Time,Time Format,Referee,Details,Date,Red Fighter,Red KD,Red Sig. str.,Red Total str.,Red Td,Red Sub. att,Red Rev.,Red Ctrl,Red Head,Red Body,Red Leg,Red Distance,Red Clinch,Red Ground,Blue Fighter,Blue KD,Blue Sig. str.,Blue Total str.,Blue Td,Blue Sub. att,Blue Rev.,Blue Ctrl,Blue Head,Blue Body,Blue Leg,Blue Distance,Blue Clinch,Blue Ground,Red Sig. str.%,Red Total str.%,Red Td%,Red Head%,Red Body%,Red Leg%,Red Distance%,Red Clinch%,Red Ground%,Blue Sig. str.%,Blue Total str.%,Blue Td%,Blue Head%,Blue Body%,Blue Leg%,Blue Distance%,Blue Clinch%,Blue Ground%
Light Heavyweight Bout,Rashad Evans,Chael Sonnen,False,KO/TKO,1,4.083333333333333,,Herb Dean,,"November 16, 2013",Rashad Evans,0.0,20.0,32.0,1.0,0.0,0.0,3.216666666666667,19.0,1.0,0.0,1.0,2.0,17.0,Chael Sonnen,0.0,3.0,15.0,0.0,0.0,0.0,0.5833333333333334,2.0,1.0,0.0,1.0,2.0,0.0,0.7142857142857143,0.7619047619047619,0.5,0.7037037037037037,1.0,0.0,0.5,1.0,0.7083333333333334,0.21428571428571427,0.5769230769230769,0.0,0.18181818181818182,0.5,0.0,0.14285714285714285,0.2857142857142857,0.0
Welterweight Bout,Robbie Lawler,Rory MacDonald,False,Decision - Split,3,5.0,,Mario Yamasaki,,"November 16, 2013",Rory MacDonald,0.0,37.0,41.0,4.0,1.0,0.0,3.0833333333333335,21.0,15.0,1.0,28.0,1.0,8.0,Robbie Lawler,1.0,44.0,65.0,0.0,0.0,1.0,2.35,25.0,5.0,14.0,32.0,3.0,9.0,0.34579439252336447,0.36936936936936937,0.6666666666666666,0.27631578947368424,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,0.43137254901960786,0.5158730158730159,0.0,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.4155844155844156,0.42857142857142855,0.5
Welterweight Bout,Tyron Woodley,Josh Koscheck,False,KO/TKO,1,4.633333333333334,,Herb Dean,,"November 16, 2013",Josh Koscheck,0.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,Tyron Woodley,2.0,22.0,47.0,0.0,0.0,0.0,1.5,18.0,2.0,2.0,11.0,4.0,7.0,0.3333333333333333,0.4117647058823529,0.0,0.09090909090909091,1.0,1.0,0.16666666666666666,1.0,0.0,0.6470588235294118,0.7966101694915254,0.0,0.6206896551724138,0.6666666666666666,1.0,0.6470588235294118,1.0,0.5384615384615384
Flyweight Bout,Ali Bagautinov,Tim Elliott,False,Decision - Unanimous,3,5.0,,Kim Winslow,,"November 16, 2013",Tim Elliott,0.0,48.0,72.0,2.0,1.0,0.0,1.1,28.0,5.0,15.0,41.0,5.0,2.0,Ali Bagautinov,0.0,43.0,43.0,1.0,0.0,0.0,0.5666666666666667,34.0,7.0,2.0,38.0,4.0,1.0,0.3037974683544304,0.3829787234042553,0.5,0.2204724409448819,0.45454545454545453,0.75,0.2789115646258503,0.7142857142857143,0.5,0.2866666666666667,0.2866666666666667,0.25,0.2463768115942029,0.7,1.0,0.2753623188405797,0.4,0.5
Lightweight Bout,Donald Cerrone,Evan Dunham,False,Submission,2,3.816666666666667,,Mario Yamasaki,,"November 16, 2013",Donald Cerrone,1.0,32.0,34.0,1.0,1.0,1.0,2.35,19.0,9.0,4.0,16.0,7.0,9.0,Evan Dunham,0.0,24.0,29.0,0.0,0.0,1.0,1.4833333333333334,12.0,6.0,6.0,15.0,9.0,0.0,0.47761194029850745,0.4927536231884058,0.5,0.40425531914893614,0.75,0.5,0.42105263157894735,0.4666666666666667,0.6428571428571429,0.3333333333333333,0.37662337662337664,0.0,0.2033898305084746,0.8571428571428571,1.0,0.2542372881355932,0.6923076923076923,0.0
Middleweight Bout,Thales Leites,Ed Herman,False,Decision - Unanimous,3,5.0,,Kim Winslow,,"November 16, 2013",Ed Herman,0.0,14.0,51.0,0.0,0.0,0.0,1.2333333333333334,9.0,2.0,3.0,5.0,7.0,2.0,Thales Leites,0.0,20.0,47.0,3.0,0.0,0.0,11.433333333333334,19.0,1.0,0.0,8.0,2.0,10.0,0.3783783783783784,0.6710526315789473,0.0,0.2903225806451613,0.6666666666666666,1.0,0.23809523809523808,0.5384615384615384,0.6666666666666666,0.5714285714285714,0.7121212121212122,0.375,0.5757575757575758,0.5,0.0,0.5714285714285714,0.5,0.5882352941176471
Welterweight Bout,Rick Story,Brian Ebersole,False,Decision - Unanimous,3,5.0,,Herb Dean,,"November 16, 2013",Brian Ebersole,0.0,42.0,42.0,0.0,0.0,0.0,0.4166666666666667,29.0,6.0,7.0,38.0,4.0,0.0,Rick Story,1.0,71.0,75.0,2.0,0.0,0.0,1.0333333333333334,39.0,21.0,11.0,62.0,2.0,7.0,0.3684210526315789,0.3684210526315789,0.0,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.35514018691588783,0.5714285714285714,0.0,0.35678391959798994,0.3694581280788177,1.0,0.26174496644295303,0.5384615384615384,1.0,0.34831460674157305,0.15384615384615385,0.875
Bantamweight Bout,Erik Perez,Edwin Figueroa,False,Decision - Unanimous,3,5.0,,Kim Winslow,,"November 16, 2013",Erik Perez,1.0,50.0,120.0,7.0,0.0,0.0,8.566666666666666,25.0,13.0,12.0,29.0,7.0,14.0,Edwin Figueroa,0.0,18.0,21.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,18.0,0.0,0.0,0.46296296296296297,0.6741573033707865,0.875,0.35714285714285715,0.5909090909090909,0.75,0.3815789473684211,0.5,0.7777777777777778,0.21176470588235294,0.23863636363636365,0.0,0.17567567567567569,0.5555555555555556,0.0,0.225,0.0,0.0
Welterweight Bout,Jason High,Anthony Lapsley,False,Decision - Unanimous,3,5.0,,Mario Yamasaki,,"November 16, 2013",Jason High,0.0,5.0,41.0,4.0,4.0,0.0,8.533333333333333,3.0,2.0,0.0,3.0,1.0,1.0,Anthony Lapsley,0.0,8.0,72.0,0.0,0.0,1.0,5.283333333333333,6.0,1.0,1.0,3.0,0.0,5.0,0.4166666666666667,0.7592592592592593,0.8,0.3,1.0,0.0,0.5,0.5,0.25,0.42105263157894735,0.8470588235294118,0.0,0.35294117647058826,1.0,1.0,0.21428571428571427,0.0,1.0
Bantamweight Bout,Sergio Pettis,Will Campuzano,False,Decision - Unanimous,3,5.0,,Herb Dean,,"November 16, 2013",Will Campuzano,0.0,41.0,75.0,4.0,0.0,1.0,5.533333333333333,23.0,15.0,3.0,35.0,2.0,4.0,Sergio Pettis,0.0,81.0,93.0,2.0,3.0,1.0,2.05,54.0,13.0,14.0,76.0,3.0,2.0,0.44565217391304346,0.5725190839694656,0.5,0.3194444444444444,0.8823529411764706,1.0,0.4268292682926829,1.0,0.5,0.6694214876033058,0.6888888888888889,0.5,0.5869565217391305,0.8666666666666667,1.0,0.6608695652173913,0.75,1.0
Light Heavyweight Bout,Gian Villante,Cody Donovan,False,KO/TKO,2,1.3666666666666667,,Kim Winslow,,"November 16, 2013",Cody Donovan,0.0,51.0,55.0,0.0,0.0,0.0,0.26666666666666666,36.0,13.0,2.0,46.0,5.0,0.0,Gian Villante,1.0,43.0,57.0,1.0,0.0,0.0,0.8833333333333333,33.0,5.0,5.0,38.0,1.0,4.0,0.5666666666666667,0.5851063829787234,0.0,0.4864864864864865,0.9285714285714286,1.0,0.5476190476190477,0.8333333333333334,0.0,0.524390243902439,0.5876288659793815,1.0,0.4782608695652174,0.7142857142857143,0.8333333333333334,0.4935064935064935,1.0,1.0
Light Heavyweight Bout,Vitor Belfort,Dan Henderson,False,KO/TKO,1,1.2833333333333334,,Dan Miragliotta,,"November 09, 2013",Vitor Belfort,2.0,12.0,13.0,0.0,0.0,0.0,0.2,12.0,0.0,0.0,1.0,2.0,9.0,Dan Henderson,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7058823529411765,0.7222222222222222,0.0,0.7058823529411765,0.0,0.0,1.0,1.0,0.6428571428571429,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0
Middleweight Bout,Cezar Ferreira,Daniel Sarafian,False,Decision - Split,3,5.0,,Mario Yamasaki,,"November 09, 2013",Cezar Ferreira,0.0,15.0,56.0,3.0,0.0,0.0,8.45,10.0,3.0,2.0,14.0,1.0,0.0,Daniel Sarafian,0.0,21.0,31.0,0.0,0.0,0.0,1.9833333333333334,11.0,2.0,8.0,19.0,2.0,0.0,0.3191489361702128,0.5656565656565656,0.75,0.2631578947368421,0.42857142857142855,1.0,0.3181818181818182,0.3333333333333333,0.0,0.4772727272727273,0.5740740740740741,0.0,0.34375,0.6666666666666666,0.8888888888888888,0.48717948717948717,0.4,0.0
Light Heavyweight Bout,Rafael Cavalcante,Igor Pokrajac,False,KO/TKO,1,1.3,,Kevin MacDonald,,"November 09, 2013",Rafael Cavalcante,1.0,16.0,18.0,0.0,0.0,0.0,0.05,11.0,3.0,2.0,3.0,11.0,2.0,Igor Pokrajac,0.0,9.0,11.0,0.0,0.0,0.0,0.8333333333333334,6.0,0.0,3.0,4.0,5.0,0.0,0.7619047619047619,0.782608695652174,0.0,0.6875,1.0,1.0,0.42857142857142855,0.9166666666666666,1.0,0.5625,0.6111111111111112,0.0,0.5454545454545454,0.0,0.6,0.4444444444444444,0.7142857142857143,0.0
Welterweight Bout,Brandon Thatch,Paulo Thiago,False,KO/TKO,1,2.1666666666666665,,Dan Miragliotta,,"November 09, 2013",Paulo Thiago,0.0,5.0,6.0,1.0,0.0,0.0,0.38333333333333336,4.0,1.0,0.0,1.0,4.0,0.0,Brandon Thatch,1.0,12.0,13.0,0.0,0.0,0.0,0.45,7.0,5.0,0.0,7.0,3.0,2.0,0.38461538461538464,0.375,0.5,0.3333333333333333,1.0,0.0,0.125,0.8,0.0,0.42857142857142855,0.43333333333333335,0.0,0.35,0.8333333333333334,0.0,0.3888888888888889,0.375,1.0
Welterweight Bout,Ryan LaFlare,Santiago Ponzinibbio,False,Decision - Unanimous,3,5.0,,Mario Yamasaki,,"November 09, 2013",Santiago Ponzinibbio,1.0,25.0,32.0,0.0,0.0,0.0,0.5166666666666667,15.0,5.0,5.0,24.0,1.0,0.0,Ryan LaFlare,1.0,75.0,109.0,5.0,0.0,2.0,7.2,45.0,20.0,10.0,34.0,9.0,32.0,0.30864197530864196,0.34782608695652173,0.0,0.2459016393442623,0.38461538461538464,0.7142857142857143,0.3116883116883117,1.0,0.0,0.4411764705882353,0.5165876777251185,0.5,0.35714285714285715,0.6666666666666666,0.7142857142857143,0.3119266055045872,0.75,0.6530612244897959
Featherweight Bout,Jeremy Stephens,Rony Jason,False,KO/TKO,1,0.6666666666666666,,Kevin MacDonald,,"November 09, 2013",Rony Jason,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Jeremy Stephens,1.0,3.0,3.0,0.0,0.0,0.0,0.03333333333333333,3.0,0.0,0.0,2.0,0.0,1.0,0.2,0.2,0.0,0.25,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Featherweight Bout,Sam Sicilia,Godofredo Pepey,False,KO/TKO,1,1.7,,Dan Miragliotta,,"November 09, 2013",Godofredo Pepey,0.0,3.0,4.0,0.0,0.0,0.0,0.18333333333333332,3.0,0.0,0.0,1.0,2.0,0.0,Sam Sicilia,0.0,11.0,18.0,1.0,0.0,0.0,0.9,11.0,0.0,0.0,0.0,0.0,11.0,0.6,0.6666666666666666,0.0,0.6,0.0,0.0,0.3333333333333333,1.0,0.0,0.7333333333333333,0.8181818181818182,1.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.7857142857142857
Middleweight Bout,Omari Akhmedov,Thiago Perpetuo,False,KO/TKO,1,3.5166666666666666,,Kevin MacDonald,,"November 09, 2013",Thiago Perpetuo,1.0,18.0,22.0,1.0,0.0,0.0,0.7666666666666667,16.0,2.0,0.0,3.0,7.0,8.0,Omari Akhmedov,1.0,14.0,22.0,1.0,1.0,0.0,2.1166666666666667,8.0,2.0,4.0,6.0,6.0,2.0,0.6428571428571429,0.6111111111111112,1.0,0.6153846153846154,1.0,0.0,0.3333333333333333,0.7777777777777778,0.8,0.7,0.7333333333333333,0.2,0.5714285714285714,1.0,1.0,0.8571428571428571,0.6666666666666666,0.5
Lightweight Bout,Thiago Tavares,Justin Salas,False,Submission,1,2.6333333333333333,,Dan Miragliotta,,"November 09, 2013",Thiago Tavares,0.0,7.0,20.0,1.0,1.0,0.0,1.3,4.0,3.0,0.0,5.0,1.0,1.0,Justin Salas,0.0,4.0,14.0,0.0,0.0,0.0,0.2833333333333333,3.0,0.0,1.0,1.0,0.0,3.0,0.6363636363636364,0.8333333333333334,1.0,0.5,1.0,0.0,0.5555555555555556,1.0,1.0,0.23529411764705882,0.5185185185185185,0.0,0.25,0.0,0.25,0.09090909090909091,0.0,0.6
Lightweight Bout,Adriano Martins,Daron Cruickshank,False,Submission,2,2.816666666666667,,Mario Yamasaki,,"November 09, 2013",Adriano Martins,0.0,16.0,38.0,1.0,1.0,0.0,4.066666666666666,11.0,3.0,2.0,10.0,0.0,6.0,Daron Cruickshank,0.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,8.0,0.0,0.0,0.7272727272727273,0.8444444444444444,1.0,0.6470588235294118,1.0,1.0,0.7142857142857143,0.0,0.75,0.3076923076923077,0.3333333333333333,0.0,0.1,0.5,0.375,0.3076923076923077,0.0,0.0
Flyweight Bout,Dustin Ortiz,Jose Maria,False,KO/TKO,3,3.316666666666667,,Kevin MacDonald,,"November 09, 2013",Jose Maria,0.0,43.0,55.0,2.0,2.0,0.0,1.6,13.0,5.0,25.0,34.0,8.0,1.0,Dustin Ortiz,0.0,55.0,103.0,4.0,0.0,0.0,5.633333333333334,28.0,17.0,10.0,20.0,14.0,21.0,0.5375,0.5978260869565217,0.3333333333333333,0.28888888888888886,0.625,0.9259259259259259,0.4788732394366197,1.0,1.0,0.5288461538461539,0.6645161290322581,0.5714285714285714,0.3684210526315789,1.0,0.9090909090909091,0.29411764705882354,0.9333333333333333,1.0
Middleweight Bout,Tim Kennedy,Rafael Natal,False,KO/TKO,1,4.666666666666667,,Herb Dean,,"November 06, 2013",Tim Kennedy,1.0,13.0,13.0,0.0,0.0,0.0,0.03333333333333333,7.0,1.0,5.0,9.0,0.0,4.0,Rafael Natal,0.0,13.0,13.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,13.0,0.0,0.0,0.41935483870967744,0.41935483870967744,0.0,0.2916666666666667,0.5,1.0,0.3333333333333333,0.0,1.0,0.37142857142857144,0.37142857142857144,0.0,0.23809523809523808,0.3333333333333333,0.75,0.37142857142857144,0.0,0.0
Middleweight Bout,Yoel Romero,Ronny Markes,False,KO/TKO,3,1.65,,Mario Yamasaki,,"November 06, 2013",Ronny Markes,0.0,18.0,22.0,2.0,0.0,0.0,0.8,9.0,5.0,4.0,17.0,0.0,1.0,Yoel Romero,1.0,50.0,52.0,0.0,0.0,0.0,0.8166666666666667,27.0,9.0,14.0,44.0,4.0,2.0,0.24,0.27848101265822783,0.3333333333333333,0.15789473684210525,0.5555555555555556,0.4444444444444444,0.2463768115942029,0.0,0.5,0.4807692307692308,0.48598130841121495,0.0,0.39705882352941174,0.75,0.5833333333333334,0.4835164835164835,0.5,0.4
Lightweight Bout,Rustam Khabilov,Jorge Masvidal,False,Decision - Unanimous,3,5.0,,John McCarthy,,"November 06, 2013",Jorge Masvidal,0.0,38.0,47.0,1.0,0.0,0.0,1.4333333333333333,12.0,16.0,10.0,22.0,15.0,1.0,Rustam Khabilov,1.0,32.0,50.0,2.0,1.0,0.0,2.8,27.0,5.0,0.0,27.0,4.0,1.0,0.40860215053763443,0.4563106796116505,0.5,0.2033898305084746,0.7619047619047619,0.7692307692307693,0.3283582089552239,0.75,0.16666666666666666,0.32,0.423728813559322,0.2,0.313953488372093,0.38461538461538464,0.0,0.29347826086956524,0.6666666666666666,0.5
Lightweight Bout,Michael Chiesa,Colton Smith,False,Submission,2,1.6833333333333333,,Gary Copeland,,"November 06, 2013",Colton Smith,0.0,4.0,13.0,2.0,1.0,0.0,3.183333333333333,0.0,3.0,1.0,0.0,4.0,0.0,Michael Chiesa,0.0,7.0,9.0,1.0,2.0,1.0,1.35,5.0,1.0,1.0,7.0,0.0,0.0,0.2222222222222222,0.48148148148148145,0.6666666666666666,0.0,0.6,0.25,0.0,0.8,0.0,0.3684210526315789,0.42857142857142855,0.5,0.3125,1.0,0.5,0.3684210526315789,0.0,0.0
Lightweight Bout,Bobby Green,James Krause,False,KO/TKO,1,3.8333333333333335,,John McCarthy,,"November 06, 2013",Bobby Green,1.0,20.0,20.0,0.0,0.0,0.0,0.0,5.0,7.0,8.0,20.0,0.0,0.0,James Krause,0.0,22.0,22.0,0.0,0.0,0.0,0.0,14.0,2.0,6.0,21.0,1.0,0.0,0.37037037037037035,0.37037037037037035,0.0,0.1724137931034483,0.4375,0.8888888888888888,0.37037037037037035,0.0,0.0,0.34375,0.34375,0.0,0.27450980392156865,0.6666666666666666,0.6,0.3333333333333333,1.0,0.0
Bantamweight Bout,Francisco Rivera,George Roop,False,KO/TKO,2,2.3333333333333335,,Mario Yamasaki,,"November 06, 2013",George Roop,0.0,23.0,29.0,1.0,0.0,0.0,2.316666666666667,14.0,5.0,4.0,16.0,7.0,0.0,Francisco Rivera,1.0,27.0,42.0,0.0,0.0,0.0,0.9333333333333333,23.0,1.0,3.0,14.0,8.0,5.0,0.3770491803278688,0.4264705882352941,0.25,0.3111111111111111,0.45454545454545453,0.8,0.32653061224489793,0.5833333333333334,0.0,0.3698630136986301,0.47191011235955055,0.0,0.34328358208955223,0.5,0.75,0.2978723404255319,0.5,0.5
Featherweight Bout,Dennis Bermudez,Steven Siler,False,Decision - Unanimous,3,5.0,,Mario Yamasaki,,"November 06, 2013",Dennis Bermudez,0.0,44.0,74.0,6.0,4.0,1.0,8.05,35.0,3.0,6.0,21.0,5.0,18.0,Steven Siler,0.0,23.0,44.0,0.0,3.0,0.0,0.75,19.0,4.0,0.0,16.0,5.0,2.0,0.4230769230769231,0.5401459854014599,0.6,0.3977272727272727,0.42857142857142855,0.6666666666666666,0.3088235294117647,0.5,0.6923076923076923,0.2987012987012987,0.4489795918367347,0.0,0.2602739726027397,1.0,0.0,0.23880597014925373,0.625,1.0
Middleweight Bout,Lorenz Larkin,Chris Camozzi,False,Decision - Unanimous,3,5.0,,Herb Dean,,"November 06, 2013",Chris Camozzi,0.0,64.0,81.0,0.0,0.0,0.0,1.7833333333333334,20.0,11.0,33.0,58.0,6.0,0.0,Lorenz Larkin,0.0,46.0,62.0,0.0,0.0,0.0,1.05,20.0,8.0,18.0,29.0,16.0,1.0,0.43537414965986393,0.49390243902439024,0.0,0.24390243902439024,0.6111111111111112,0.7021276595744681,0.4142857142857143,0.8571428571428571,0.0,0.38016528925619836,0.45255474452554745,0.0,0.25,0.38095238095238093,0.9,0.28431372549019607,0.8888888888888888,1.0
Lightweight Bout,,,False,Overturned,1,2.783333333333333,,John McCarthy,,"November 06, 2013",Yves Edwards,0.0,19.0,19.0,0.0,0.0,0.0,0.0,11.0,4.0,4.0,18.0,1.0,0.0,Yancy Medeiros,1.0,25.0,25.0,0.0,0.0,0.0,0.06666666666666667,14.0,10.0,1.0,22.0,0.0,3.0,0.5,0.5,0.0,0.4230769230769231,0.5,1.0,0.5,0.5,0.0,0.36764705882352944,0.36764705882352944,0.0,0.28,0.6666666666666666,0.3333333333333333,0.3384615384615385,0.0,1.0
Welterweight Bout,Seth Baczynski,Neil Magny,False,Decision - Unanimous,3,5.0,,John McCarthy,,"November 06, 2013",Neil Magny,0.0,31.0,104.0,2.0,0.0,0.0,2.35,11.0,11.0,9.0,8.0,20.0,3.0,Seth Baczynski,0.0,28.0,46.0,3.0,0.0,0.0,8.416666666666666,10.0,14.0,4.0,12.0,8.0,8.0,0.47692307692307695,0.7272727272727273,0.6666666666666666,0.2682926829268293,1.0,0.6923076923076923,0.25806451612903225,0.7407407407407407,0.42857142857142855,0.4,0.5054945054945055,0.2727272727272727,0.21739130434782608,0.7368421052631579,0.8,0.3157894736842105,0.5714285714285714,0.4444444444444444
Middleweight Bout,Derek Brunson,Brian Houston,False,Submission,1,0.8,,Gary Copeland,,"November 06, 2013",Derek Brunson,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,Brian Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middleweight Bout,Lyoto Machida,Mark Munoz,False,KO/TKO,1,3.1666666666666665,,Leon Roberts,,"October 26, 2013",Lyoto Machida,1.0,5.0,5.0,0.0,0.0,0.0,0.016666666666666666,2.0,2.0,1.0,5.0,0.0,0.0,Mark Munoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.4,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lightweight Bout,,,False,Could Not Continue,1,1.95,,Marc Goddard,,"October 26, 2013",Ross Pearson,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,Melvin Guillard,0.0,9.0,9.0,0.0,0.0,0.0,0.06666666666666667,8.0,1.0,0.0,5.0,4.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,1.0,0.6666666666666666,0.2,1.0,0.0,0.3103448275862069,0.3103448275862069,0.0,0.3076923076923077,0.5,0.0,0.20833333333333334,0.8,0.0
Light Heavyweight Bout,Jimi Manuwa,Ryan Jimmo,False,KO/TKO,2,4.683333333333334,,Neil Hall,,"October 26, 2013",Jimi Manuwa,0.0,48.0,51.0,0.0,0.0,0.0,1.5833333333333333,8.0,9.0,31.0,21.0,27.0,0.0,Ryan Jimmo,0.0,36.0,37.0,0.0,0.0,0.0,3.033333333333333,11.0,9.0,16.0,17.0,19.0,0.0,0.6666666666666666,0.6710526315789473,0.0,0.3076923076923077,0.75,0.9117647058823529,0.525,0.84375,0.0,0.6666666666666666,0.6727272727272727,0.0,0.4230769230769231,0.8181818181818182,0.9411764705882353,0.53125,0.8636363636363636,0.0
Lightweight Bout,Norman Parke,Jon Tuck,False,Decision - Unanimous,3,5.0,,Leon Roberts,,"October 26, 2013",Norman Parke,0.0,81.0,82.0,1.0,0.0,0.0,0.13333333333333333,66.0,14.0,1.0,80.0,1.0,0.0,Jon Tuck,0.0,67.0,69.0,0.0,0.0,0.0,0.0,35.0,13.0,19.0,64.0,3.0,0.0,0.32926829268292684,0.33064516129032256,1.0,0.29596412556053814,0.7368421052631579,0.25,0.3305785123966942,0.25,0.0,0.37640449438202245,0.38333333333333336,0.0,0.25547445255474455,0.7222222222222222,0.8260869565217391,0.37209302325581395,0.5,0.0
Middleweight Bout,Nicholas Musoke,Alessio Sakara,False,Submission,1,3.1166666666666667,,Marc Goddard,,"October 26, 2013",Alessio Sakara,0.0,20.0,28.0,1.0,0.0,0.0,0.7833333333333333,17.0,3.0,0.0,9.0,4.0,7.0,Nicholas Musoke,0.0,12.0,21.0,1.0,1.0,0.0,1.7833333333333334,9.0,1.0,2.0,6.0,5.0,1.0,0.7407407407407407,0.8,1.0,0.7083333333333334,1.0,0.0,0.6923076923076923,1.0,0.7,0.5,0.6,1.0,0.42857142857142855,1.0,1.0,0.375,0.7142857142857143,1.0
Flyweight Bout,John Lineker,Phil Harris,False,KO/TKO,1,2.85,,Neil Hall,,"October 26, 2013",Phil Harris,0.0,14.0,14.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,14.0,0.0,0.0,John Lineker,3.0,31.0,34.0,0.0,0.0,0.0,0.06666666666666667,18.0,10.0,3.0,26.0,2.0,3.0,0.3684210526315789,0.3684210526315789,0.0,0.35135135135135137,1.0,0.0,0.3783783783783784,0.0,0.0,0.45588235294117646,0.4788732394366197,0.0,0.4,0.5,1.0,0.4406779661016949,0.5,0.6
Lightweight Bout,Al Iaquinta,Piotr Hallmann,False,Decision - Unanimous,3,5.0,,,,"October 26, 2013",Al Iaquinta,0.0,85.0,87.0,2.0,0.0,0.0,2.9,62.0,15.0,8.0,75.0,5.0,5.0,Piotr Hallmann,0.0,66.0,91.0,3.0,0.0,0.0,0.4,40.0,18.0,8.0,65.0,0.0,1.0,0.43147208121827413,0.435,0.25,0.36904761904761907,0.7142857142857143,1.0,0.4076086956521739,0.625,1.0,0.375,0.44607843137254904,0.3333333333333333,0.3007518796992481,0.6428571428571429,0.5333333333333333,0.3735632183908046,0.0,1.0
Middleweight Bout,Luke Barnatt,Andrew Craig,False,Submission,2,2.2,,Marc Goddard,,"October 26, 2013",Luke Barnatt,2.0,39.0,42.0,1.0,1.0,0.0,0.7666666666666667,30.0,6.0,3.0,27.0,4.0,8.0,Andrew Craig,0.0,26.0,26.0,0.0,0.0,0.0,0.0,16.0,2.0,8.0,26.0,0.0,0.0,0.3611111111111111,0.3783783783783784,1.0,0.3225806451612903,0.75,0.42857142857142855,0.2872340425531915,1.0,0.8,0.3880597014925373,0.3880597014925373,0.0,0.2962962962962963,0.6666666666666666,0.8,0.3880597014925373,0.0,0.0
Featherweight Bout,Cole Miller,Andy Ogle,False,Decision - Unanimous,3,5.0,,Leon Roberts,,"October 26, 2013",Andy Ogle,0.0,27.0,112.0,2.0,0.0,0.0,7.733333333333333,14.0,8.0,5.0,23.0,0.0,4.0,Cole Miller,0.0,21.0,55.0,0.0,1.0,2.0,4.45,17.0,4.0,0.0,16.0,3.0,2.0,0.5294117647058824,0.8115942028985508,0.3333333333333333,0.4117647058823529,0.6666666666666666,1.0,0.5476190476190477,0.0,0.4444444444444444,0.525,0.7333333333333333,0.0,0.5,0.8,0.0,0.45714285714285713,1.0,1.0
Featherweight Bout,Jimy Hettes,Robert Whiteford,False,Submission,2,2.283333333333333,,Neil Hall,,"October 26, 2013",Jimy Hettes,0.0,5.0,18.0,3.0,2.0,0.0,4.333333333333333,4.0,0.0,1.0,4.0,1.0,0.0,Robert Whiteford,0.0,15.0,23.0,0.0,0.0,1.0,1.1666666666666667,11.0,3.0,1.0,14.0,1.0,0.0,1.0,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,0.5357142857142857,0.6388888888888888,0.0,0.5,0.6,1.0,0.5185185185185185,1.0,0.0
Middleweight Bout,Brad Scott,Michael Kuiper,False,Submission,1,4.283333333333333,,Marc Goddard,,"October 26, 2013",Brad Scott,0.0,14.0,23.0,0.0,2.0,0.0,2.683333333333333,6.0,3.0,5.0,6.0,8.0,0.0,Michael Kuiper,0.0,7.0,8.0,1.0,0.0,0.0,0.1,0.0,3.0,4.0,4.0,3.0,0.0,0.6086956521739131,0.71875,0.0,0.42857142857142855,1.0,0.8333333333333334,0.4,1.0,0.0,0.7777777777777778,0.8,0.25,0.0,1.0,0.8,0.6666666666666666,1.0,0.0
