fighter_Fighter,fighter_dob,fighter_totalfights,fighter_elo,fighter_losestreak,fighter_winstreak,fighter_titlewins,fighter_oppelo,fighter_wins,fighter_losses,fighter_KD,fighter_KD differential,fighter_Sig. str.,fighter_Sig. str. differential,fighter_Total str.,fighter_Total str. differential,fighter_Td,fighter_Td differential,fighter_Sub. att,fighter_Sub. att differential,fighter_Rev.,fighter_Rev. differential,fighter_Ctrl,fighter_Ctrl differential,fighter_Head,fighter_Head differential,fighter_Body,fighter_Body differential,fighter_Leg,fighter_Leg differential,fighter_Distance,fighter_Distance differential,fighter_Clinch,fighter_Clinch differential,fighter_Ground,fighter_Ground differential,fighter_Sig. str.%,fighter_Sig. str.% differential,fighter_Sig. str.% defense,fighter_Total str.%,fighter_Total str.% differential,fighter_Total str.% defense,fighter_Td%,fighter_Td% differential,fighter_Td% defense,fighter_Head%,fighter_Head% differential,fighter_Head% defense,fighter_Body%,fighter_Body% differential,fighter_Body% defense,fighter_Leg%,fighter_Leg% differential,fighter_Leg% defense,fighter_Distance%,fighter_Distance% differential,fighter_Distance% defense,fighter_Clinch%,fighter_Clinch% differential,fighter_Clinch% defense,fighter_Ground%,fighter_Ground% differential,fighter_Ground% defense,opponent_Fighter,opponent_dob,opponent_totalfights,opponent_elo,opponent_losestreak,opponent_winstreak,opponent_titlewins,opponent_oppelo,opponent_wins,opponent_losses,opponent_KD,opponent_KD differential,opponent_Sig. str.,opponent_Sig. str. differential,opponent_Total str.,opponent_Total str. differential,opponent_Td,opponent_Td differential,opponent_Sub. att,opponent_Sub. att differential,opponent_Rev.,opponent_Rev. differential,opponent_Ctrl,opponent_Ctrl differential,opponent_Head,opponent_Head differential,opponent_Body,opponent_Body differential,opponent_Leg,opponent_Leg differential,opponent_Distance,opponent_Distance differential,opponent_Clinch,opponent_Clinch differential,opponent_Ground,opponent_Ground differential,opponent_Sig. str.%,opponent_Sig. str.% differential,opponent_Sig. str.% defense,opponent_Total str.%,opponent_Total str.% differential,opponent_Total str.% defense,opponent_Td%,opponent_Td% differential,opponent_Td% defense,opponent_Head%,opponent_Head% differential,opponent_Head% defense,opponent_Body%,opponent_Body% differential,opponent_Body% defense,opponent_Leg%,opponent_Leg% differential,opponent_Leg% defense,opponent_Distance%,opponent_Distance% differential,opponent_Distance% defense,opponent_Clinch%,opponent_Clinch% differential,opponent_Clinch% defense,opponent_Ground%,opponent_Ground% differential,opponent_Ground% defense,Result,date
Alonzo Menifield,1987,12,1074.7781323382092,0,4,0,12194.364696422252,8,3,78.41484334874166,361.0,2600.9936454605922,476.0,3797.8356975435477,3317.0,60.55533199195171,-446.0,38.62073646699474,-154.0,3.2666666666666666,0.0,192.88373200103024,337.49999999999994,2212.7247303684835,5874.0,230.82789539372428,-5195.0,157.44101969838437,-203.0,1751.5184049835425,693.0,337.78592800375793,-2649.0,511.6893124732917,2432.0,84.39079109596152,93.87919196743721,338.095054158636,87.83326661200906,73.90132360053829,282.04518886700464,37.469617706237415,88.31666666666666,562.6500000000001,78.84564037870419,157.51596310149256,424.04838748543,106.27791428264209,6.326057078179318,112.97605707817934,42.175937431473955,-21.000000000000007,165.0,69.81499584085192,106.61839296791221,404.98599813988807,63.33105079268901,-100.40269320843092,139.1615925058548,87.46658240452636,255.10119047619048,498.125,Dustin Jacoby,1988,13,1031.2856619576153,1,0,0,13213.828594566145,7,5,137.38264384677032,-79.0,5372.113539307444,14139.0,5988.811951179352,16358.0,14.0,-444.0,0.0,-8.0,0.0,0.0,78.66875030016124,462.38333333333344,3447.367707059282,7373.0,628.4158182191285,3349.0,1296.3300140290328,3417.0,4951.35840389857,13980.0,385.9940640458214,1058.0,34.76107136305265,-899.0,75.03116468332601,52.61833519460666,471.8337306432281,76.40155637451741,53.55650825511184,451.7504801267268,4.033333333333333,-129.0421052631579,629.457894736842,54.25673034008493,25.874145916515765,521.3626405058253,47.46052151412374,33.16729190179855,376.1771646228168,172.40571548302182,47.990943838769944,123.55263233498529,82.50563212297273,65.71172508200264,486.1556662615914,38.013512354173635,47.40952380952383,401.96666666666664,19.80853971748303,-72.86011904761905,615.514880952381,unknown,unknown
Dustin Jacoby,1988,13,1031.2856619576153,1,0,0,13213.828594566145,7,5,137.38264384677032,-79.0,5372.113539307444,14139.0,5988.811951179352,16358.0,14.0,-444.0,0.0,-8.0,0.0,0.0,78.66875030016124,462.38333333333344,3447.367707059282,7373.0,628.4158182191285,3349.0,1296.3300140290328,3417.0,4951.35840389857,13980.0,385.9940640458214,1058.0,34.76107136305265,-899.0,75.03116468332601,52.61833519460666,471.8337306432281,76.40155637451741,53.55650825511184,451.7504801267268,4.033333333333333,-129.0421052631579,629.457894736842,54.25673034008493,25.874145916515765,521.3626405058253,47.46052151412374,33.16729190179855,376.1771646228168,172.40571548302182,47.990943838769944,123.55263233498529,82.50563212297273,65.71172508200264,486.1556662615914,38.013512354173635,47.40952380952383,401.96666666666664,19.80853971748303,-72.86011904761905,615.514880952381,Alonzo Menifield,1987,12,1074.7781323382092,0,4,0,12194.364696422252,8,3,78.41484334874166,361.0,2600.9936454605922,476.0,3797.8356975435477,3317.0,60.55533199195171,-446.0,38.62073646699474,-154.0,3.2666666666666666,0.0,192.88373200103024,337.49999999999994,2212.7247303684835,5874.0,230.82789539372428,-5195.0,157.44101969838437,-203.0,1751.5184049835425,693.0,337.78592800375793,-2649.0,511.6893124732917,2432.0,84.39079109596152,93.87919196743721,338.095054158636,87.83326661200906,73.90132360053829,282.04518886700464,37.469617706237415,88.31666666666666,562.6500000000001,78.84564037870419,157.51596310149256,424.04838748543,106.27791428264209,6.326057078179318,112.97605707817934,42.175937431473955,-21.000000000000007,165.0,69.81499584085192,106.61839296791221,404.98599813988807,63.33105079268901,-100.40269320843092,139.1615925058548,87.46658240452636,255.10119047619048,498.125,unknown,unknown
Cody Garbrandt,1991,14,1064.145099477536,0,2,1,14747.492483123193,9,5,111.54076214199424,-122.0,3592.775219127272,-16323.0,3855.8622089497812,-17228.0,39.36074906367041,339.0,0.0,-169.0,0.0,0.0,71.54178710992733,292.9666666666667,2545.710022893816,-13538.0,401.88815314566284,-1007.0,645.1770430877923,-1778.0,2996.6768988133977,-14889.0,354.1552252252252,437.0,241.9430950886491,-1871.0,95.62417560723043,26.308197164923733,533.083135462019,97.72149476691804,10.294729176938837,500.7745096286612,9.478916354556803,-4.866666666666664,849.8333333333333,81.39821689861519,-16.83587890358627,582.1612255829882,84.71789956500743,95.96256897334376,538.9101179929517,169.83676143916296,124.95757575757577,315.0647186147186,91.1579757563031,37.05884332134995,565.6885642443486,93.79198198198198,80.5,613.8333333333334,54.88036237036986,-157.3046176046176,460.1269841269841,Brian Kelleher,1986,16,1001.205986180785,3,0,0,16409.680715729042,8,8,19.31062271062271,-64.0,3457.192382446388,-14534.0,6634.972951425714,-2735.0,124.48418770794531,-14.0,191.65749976519206,-164.0,10.259340659340658,153.0,299.11224501403154,1135.7333333333331,1837.335592159439,-10315.0,393.32508793452314,-3183.0,1226.5317023524258,-1036.0,2896.0233334779605,-14793.0,82.5599173081132,-3280.0,478.60913166031406,3539.0,206.6502374830468,40.34867780685438,834.2718971219291,216.91416128876278,-0.5743606483133163,728.9150566253397,30.357709030174764,-146.51666666666665,1008.7333333333333,120.97431612066794,29.34106753885348,966.9008174891153,49.607933052446334,-628.454705806695,424.8532566127226,402.7566791795469,-33.46445384680678,279.3212604389075,204.35517228605028,55.0090380104992,908.6070655293695,21.704191781240752,-402.6333333333333,786.7166666666668,40.18433137397527,-173.40976140976142,890.8333333333333,unknown,unknown
Brian Kelleher,1986,16,1001.205986180785,3,0,0,16409.680715729042,8,8,19.31062271062271,-64.0,3457.192382446388,-14534.0,6634.972951425714,-2735.0,124.48418770794531,-14.0,191.65749976519206,-164.0,10.259340659340658,153.0,299.11224501403154,1135.7333333333331,1837.335592159439,-10315.0,393.32508793452314,-3183.0,1226.5317023524258,-1036.0,2896.0233334779605,-14793.0,82.5599173081132,-3280.0,478.60913166031406,3539.0,206.6502374830468,40.34867780685438,834.2718971219291,216.91416128876278,-0.5743606483133163,728.9150566253397,30.357709030174764,-146.51666666666665,1008.7333333333333,120.97431612066794,29.34106753885348,966.9008174891153,49.607933052446334,-628.454705806695,424.8532566127226,402.7566791795469,-33.46445384680678,279.3212604389075,204.35517228605028,55.0090380104992,908.6070655293695,21.704191781240752,-402.6333333333333,786.7166666666668,40.18433137397527,-173.40976140976142,890.8333333333333,Cody Garbrandt,1991,14,1064.145099477536,0,2,1,14747.492483123193,9,5,111.54076214199424,-122.0,3592.775219127272,-16323.0,3855.8622089497812,-17228.0,39.36074906367041,339.0,0.0,-169.0,0.0,0.0,71.54178710992733,292.9666666666667,2545.710022893816,-13538.0,401.88815314566284,-1007.0,645.1770430877923,-1778.0,2996.6768988133977,-14889.0,354.1552252252252,437.0,241.9430950886491,-1871.0,95.62417560723043,26.308197164923733,533.083135462019,97.72149476691804,10.294729176938837,500.7745096286612,9.478916354556803,-4.866666666666664,849.8333333333333,81.39821689861519,-16.83587890358627,582.1612255829882,84.71789956500743,95.96256897334376,538.9101179929517,169.83676143916296,124.95757575757577,315.0647186147186,91.1579757563031,37.05884332134995,565.6885642443486,93.79198198198198,80.5,613.8333333333334,54.88036237036986,-157.3046176046176,460.1269841269841,unknown,unknown
Tagir Ulanbekov,1991,5,1045.3726946583436,0,2,0,5028.287414196879,4,1,2.654867256637168,16.0,154.89645792519534,-130.0,273.1565583552883,-566.0,15.237978788083495,74.0,21.469247224661665,146.0,2.9215339233038344,29.0,33.962862933189214,246.39999999999998,128.55545497534283,347.0,20.08613569321534,-2.0,6.2548672566371675,-475.0,98.61283073250917,-251.0,27.141002949852506,112.0,29.14262424283366,9.0,5.246525286169271,-3.8145562637741186,22.90829839364607,7.141800346871074,-5.150336843905643,13.690019781229083,6.682625757678112,34.95454545454545,51.5,5.502940668612492,0.9906054737437335,28.455103738242002,2.904244682502717,-17.987044534412956,5.307692307692308,3.4358196375895487,-11.189682539682538,7.096031746031746,4.041313927274596,-6.8414720713017445,25.794992458521868,3.2078587096286206,4.739608636977057,26.444736842105264,10.77358772192252,7.857142857142858,10.0,Cody Durden,1991,9,1030.0997993201804,1,0,0,9028.095151017797,5,3,22.058823529411764,-72.0,1248.8825146037552,2161.0,1982.8793723009774,4273.0,84.70929989550679,838.0,4.333333333333333,-638.0,0.0,-182.0,113.07736022378917,864.6499999999999,954.5469594434716,2048.0,169.71104456763146,-736.0,124.62451059265217,849.0,748.6041841887253,1183.0,67.35504235483413,-381.0,432.92328806019594,1359.0,32.57575833912154,26.288192251174998,148.6642990657673,35.380521697680464,19.207072533869603,122.93202658364049,24.1148425010494,30.264957264957275,200.0,27.64393868421789,29.73951489573787,172.18594607120792,57.811117112646755,57.066841491841494,75.26666666666665,17.02669646315664,-31.505591630591628,49.62976190476191,29.544824645270815,28.457832774944755,163.1736869281512,37.684176937066056,44.17777777777778,119.99920634920635,35.04860854000395,48.581932773109244,121.96428571428572,unknown,unknown
Cody Durden,1991,9,1030.0997993201804,1,0,0,9028.095151017797,5,3,22.058823529411764,-72.0,1248.8825146037552,2161.0,1982.8793723009774,4273.0,84.70929989550679,838.0,4.333333333333333,-638.0,0.0,-182.0,113.07736022378917,864.6499999999999,954.5469594434716,2048.0,169.71104456763146,-736.0,124.62451059265217,849.0,748.6041841887253,1183.0,67.35504235483413,-381.0,432.92328806019594,1359.0,32.57575833912154,26.288192251174998,148.6642990657673,35.380521697680464,19.207072533869603,122.93202658364049,24.1148425010494,30.264957264957275,200.0,27.64393868421789,29.73951489573787,172.18594607120792,57.811117112646755,57.066841491841494,75.26666666666665,17.02669646315664,-31.505591630591628,49.62976190476191,29.544824645270815,28.457832774944755,163.1736869281512,37.684176937066056,44.17777777777778,119.99920634920635,35.04860854000395,48.581932773109244,121.96428571428572,Tagir Ulanbekov,1991,5,1045.3726946583436,0,2,0,5028.287414196879,4,1,2.654867256637168,16.0,154.89645792519534,-130.0,273.1565583552883,-566.0,15.237978788083495,74.0,21.469247224661665,146.0,2.9215339233038344,29.0,33.962862933189214,246.39999999999998,128.55545497534283,347.0,20.08613569321534,-2.0,6.2548672566371675,-475.0,98.61283073250917,-251.0,27.141002949852506,112.0,29.14262424283366,9.0,5.246525286169271,-3.8145562637741186,22.90829839364607,7.141800346871074,-5.150336843905643,13.690019781229083,6.682625757678112,34.95454545454545,51.5,5.502940668612492,0.9906054737437335,28.455103738242002,2.904244682502717,-17.987044534412956,5.307692307692308,3.4358196375895487,-11.189682539682538,7.096031746031746,4.041313927274596,-6.8414720713017445,25.794992458521868,3.2078587096286206,4.739608636977057,26.444736842105264,10.77358772192252,7.857142857142858,10.0,unknown,unknown
Andre Fili,1990,21,1030.2401940932496,0,1,0,21387.127029520037,11,9,222.1412737439202,36.0,15562.39950241521,-25209.0,18427.369190829533,-64128.0,278.23557078702646,862.0,56.8,318.0,65.26666666666667,644.0,399.03032426784483,-830.7499999999998,12779.848736098525,21070.0,1660.294776002346,-10985.0,1122.2559903143417,-35294.0,13086.0250942827,-17948.0,292.68362274973435,769.0,2183.690785382779,-8030.0,357.87452318178674,-357.672300496934,1612.1870129597035,373.55103867760675,-427.0980346100996,1405.5579587220755,99.49972913825373,470.711013986014,2864.4193473193473,345.42262227544484,17.47814786938352,2115.600861723656,242.15260328485124,299.5695135882636,1631.9830056517558,321.65296477486476,-536.5216863483417,323.21484596484595,329.4261970464135,-515.1974785026871,1574.973172618179,96.11787152933933,297.7264790764791,2751.671428571429,231.18309612639084,412.72409517409517,2245.4073056573056,Lucas Almeida,1991,3,986.5518421788712,2,0,0,3074.1782369680836,1,2,0.183206106870229,-8.0,33.51839770907643,-146.0,35.847091018461256,-423.0,0.0,-8.0,0.0,-4.0,0.0,0.0,0.20305343511450383,-27.55,5.4784675212444185,-220.0,2.053884149079479,-23.0,25.98604603875253,97.0,31.006498292821377,46.0,0.5882352941176471,-5.0,1.9236641221374047,-187.0,1.3581844466373463,-2.492293233082707,5.414285714285715,1.4221639958696548,-3.0038688017526862,4.446423595908132,0.0,-2.6666666666666665,11.333333333333334,0.26241665730586794,-7.313271095712112,5.531704980842912,0.6548556966159121,-2.6298701298701297,6.642857142857142,2.422325760758884,-2.6644688644688643,0.33333333333333337,1.2558270574338772,-0.5216843762298304,8.098701298701299,0.5882352941176471,-0.5,9.5,0.06205368135927111,-10.419354838709678,2.9032258064516125,unknown,unknown
Lucas Almeida,1991,3,986.5518421788712,2,0,0,3074.1782369680836,1,2,0.183206106870229,-8.0,33.51839770907643,-146.0,35.847091018461256,-423.0,0.0,-8.0,0.0,-4.0,0.0,0.0,0.20305343511450383,-27.55,5.4784675212444185,-220.0,2.053884149079479,-23.0,25.98604603875253,97.0,31.006498292821377,46.0,0.5882352941176471,-5.0,1.9236641221374047,-187.0,1.3581844466373463,-2.492293233082707,5.414285714285715,1.4221639958696548,-3.0038688017526862,4.446423595908132,0.0,-2.6666666666666665,11.333333333333334,0.26241665730586794,-7.313271095712112,5.531704980842912,0.6548556966159121,-2.6298701298701297,6.642857142857142,2.422325760758884,-2.6644688644688643,0.33333333333333337,1.2558270574338772,-0.5216843762298304,8.098701298701299,0.5882352941176471,-0.5,9.5,0.06205368135927111,-10.419354838709678,2.9032258064516125,Andre Fili,1990,21,1030.2401940932496,0,1,0,21387.127029520037,11,9,222.1412737439202,36.0,15562.39950241521,-25209.0,18427.369190829533,-64128.0,278.23557078702646,862.0,56.8,318.0,65.26666666666667,644.0,399.03032426784483,-830.7499999999998,12779.848736098525,21070.0,1660.294776002346,-10985.0,1122.2559903143417,-35294.0,13086.0250942827,-17948.0,292.68362274973435,769.0,2183.690785382779,-8030.0,357.87452318178674,-357.672300496934,1612.1870129597035,373.55103867760675,-427.0980346100996,1405.5579587220755,99.49972913825373,470.711013986014,2864.4193473193473,345.42262227544484,17.47814786938352,2115.600861723656,242.15260328485124,299.5695135882636,1631.9830056517558,321.65296477486476,-536.5216863483417,323.21484596484595,329.4261970464135,-515.1974785026871,1574.973172618179,96.11787152933933,297.7264790764791,2751.671428571429,231.18309612639084,412.72409517409517,2245.4073056573056,unknown,unknown
Song Yadong,1997,13,1117.4488233901734,0,2,0,13583.140094401286,10,2,81.90612256350417,490.0,3730.3678266553607,4986.0,4977.397337555527,19985.0,27.22066777963272,-215.0,0.6350427796327212,5.0,4.933333333333334,74.0,100.79325096283202,1340.75,2214.1958917359257,5813.0,845.8568802486903,4694.0,670.3150546707445,-5521.0,3203.2204371496236,-2406.0,174.81248739149675,1688.0,352.33490211423975,5704.0,40.763005383353395,-4.507542845103888,466.9924757872668,43.30893423233505,19.728332979308185,440.0936713150359,11.557334446299386,129.40714285714284,701.7404761904762,33.38691732808414,23.561170159910535,574.3025912902071,63.52520174080063,114.23648360549605,374.1323529322477,89.18492944830847,72.38964580740895,182.02279737806055,38.95313066505279,-25.025899345112876,475.96047281324564,22.543336435464447,233.4197669775534,605.5890804597701,34.47501878759625,73.27499999999999,497.5,Chris Gutierrez,1991,12,1073.421939772466,1,0,0,12363.87276431227,8,3,54.40968242217742,113.0,3391.0370887416366,18120.0,3639.2940791010824,5304.0,4.666666666666666,-679.0,1.6666666666666667,-37.0,2.2666666666666666,34.0,15.811544416069845,-2173.4500000000003,1348.8754258639028,2255.0,286.96026944502717,-1722.0,1755.2013934327067,17587.0,3291.3059158936853,22231.0,38.599999999999994,-179.0,61.13117284795124,-3932.0,42.415447980888004,151.62774943393867,430.518790374977,42.87790933182466,127.6229989682595,397.4741127121968,4.366666666666667,-205.41758241758242,379.0824175824176,32.89272234447084,106.86741959590009,503.4752941289611,22.59373389652452,16.649551977987088,360.2114418122908,62.72825830058486,91.28443778189606,231.3124708624709,42.211423440431645,165.3724427239456,445.96588080055636,12.07,-87.95,381.0,14.860210875088294,-52.39092736531761,434.8733583489681,unknown,unknown
Chris Gutierrez,1991,12,1073.421939772466,1,0,0,12363.87276431227,8,3,54.40968242217742,113.0,3391.0370887416366,18120.0,3639.2940791010824,5304.0,4.666666666666666,-679.0,1.6666666666666667,-37.0,2.2666666666666666,34.0,15.811544416069845,-2173.4500000000003,1348.8754258639028,2255.0,286.96026944502717,-1722.0,1755.2013934327067,17587.0,3291.3059158936853,22231.0,38.599999999999994,-179.0,61.13117284795124,-3932.0,42.415447980888004,151.62774943393867,430.518790374977,42.87790933182466,127.6229989682595,397.4741127121968,4.366666666666667,-205.41758241758242,379.0824175824176,32.89272234447084,106.86741959590009,503.4752941289611,22.59373389652452,16.649551977987088,360.2114418122908,62.72825830058486,91.28443778189606,231.3124708624709,42.211423440431645,165.3724427239456,445.96588080055636,12.07,-87.95,381.0,14.860210875088294,-52.39092736531761,434.8733583489681,Song Yadong,1997,13,1117.4488233901734,0,2,0,13583.140094401286,10,2,81.90612256350417,490.0,3730.3678266553607,4986.0,4977.397337555527,19985.0,27.22066777963272,-215.0,0.6350427796327212,5.0,4.933333333333334,74.0,100.79325096283202,1340.75,2214.1958917359257,5813.0,845.8568802486903,4694.0,670.3150546707445,-5521.0,3203.2204371496236,-2406.0,174.81248739149675,1688.0,352.33490211423975,5704.0,40.763005383353395,-4.507542845103888,466.9924757872668,43.30893423233505,19.728332979308185,440.0936713150359,11.557334446299386,129.40714285714284,701.7404761904762,33.38691732808414,23.561170159910535,574.3025912902071,63.52520174080063,114.23648360549605,374.1323529322477,89.18492944830847,72.38964580740895,182.02279737806055,38.95313066505279,-25.025899345112876,475.96047281324564,22.543336435464447,233.4197669775534,605.5890804597701,34.47501878759625,73.27499999999999,497.5,unknown,unknown
Khalil Rountree Jr.,1990,15,1066.5314434119432,0,5,0,15119.065371759718,9,5,217.54801760880065,1102.0,5822.472374799649,-2740.0,6022.375901674999,-4956.0,0.0,-388.0,1.6666666666666667,21.0,0.0,0.0,73.70831231794648,192.9666666666667,3657.74533724948,760.0,1183.366812409456,-2377.0,981.3602251407128,-1123.0,4776.484340975109,-4173.0,592.3479200710121,1034.0,453.6401137535284,399.0,132.14017033216751,-57.434611810425935,618.98257307914,132.52290633733182,-85.19788147220413,583.064843184666,0.0,-85.96666666666667,1154.0333333333333,117.85682909980817,-23.085767280077768,762.2149025930919,164.54095973421306,-110.81233145939026,216.30473203267323,160.52582099923563,134.75761777632488,423.99888761759473,106.951553976714,-58.370343849427194,661.8549401620988,133.6835088382492,-304.38730158730164,368.55,110.15164450835181,268.9246616541353,1109.7389473684211,Anthony Smith,1988,21,1058.1963430632009,1,0,0,22129.365588849276,12,9,286.39980379424804,-104.0,12577.353233425578,-46513.0,13925.66671659107,-102905.0,161.9787362479702,-784.0,188.5666585246666,882.0,2.338598901098901,-248.0,385.74638175480584,-6410.183333333333,7749.72464103287,-23403.0,2193.2765742633496,-4659.0,2634.352018129359,-18451.0,11333.064295596865,-6600.0,410.4664920422747,-7028.0,833.8224457864388,-32885.0,286.2951797911875,113.17127748826198,1711.3998577772536,317.8838094501333,42.56446064098605,1470.846418671572,112.36335941310405,-345.9416666666667,2378.791666666667,244.930283829898,152.67407885603978,2101.4844245386084,216.14745634726907,-251.98313086160996,1131.1994208346955,421.8436512420649,253.76848311942723,727.4983250166605,245.81819909811819,145.73048655033577,1850.2819916752392,146.7141993767915,-309.6191445809092,1701.668767507003,245.86844315829822,-982.6877269891022,1186.8733841220087,unknown,unknown
Anthony Smith,1988,21,1058.1963430632009,1,0,0,22129.365588849276,12,9,286.39980379424804,-104.0,12577.353233425578,-46513.0,13925.66671659107,-102905.0,161.9787362479702,-784.0,188.5666585246666,882.0,2.338598901098901,-248.0,385.74638175480584,-6410.183333333333,7749.72464103287,-23403.0,2193.2765742633496,-4659.0,2634.352018129359,-18451.0,11333.064295596865,-6600.0,410.4664920422747,-7028.0,833.8224457864388,-32885.0,286.2951797911875,113.17127748826198,1711.3998577772536,317.8838094501333,42.56446064098605,1470.846418671572,112.36335941310405,-345.9416666666667,2378.791666666667,244.930283829898,152.67407885603978,2101.4844245386084,216.14745634726907,-251.98313086160996,1131.1994208346955,421.8436512420649,253.76848311942723,727.4983250166605,245.81819909811819,145.73048655033577,1850.2819916752392,146.7141993767915,-309.6191445809092,1701.668767507003,245.86844315829822,-982.6877269891022,1186.8733841220087,Khalil Rountree Jr.,1990,15,1066.5314434119432,0,5,0,15119.065371759718,9,5,217.54801760880065,1102.0,5822.472374799649,-2740.0,6022.375901674999,-4956.0,0.0,-388.0,1.6666666666666667,21.0,0.0,0.0,73.70831231794648,192.9666666666667,3657.74533724948,760.0,1183.366812409456,-2377.0,981.3602251407128,-1123.0,4776.484340975109,-4173.0,592.3479200710121,1034.0,453.6401137535284,399.0,132.14017033216751,-57.434611810425935,618.98257307914,132.52290633733182,-85.19788147220413,583.064843184666,0.0,-85.96666666666667,1154.0333333333333,117.85682909980817,-23.085767280077768,762.2149025930919,164.54095973421306,-110.81233145939026,216.30473203267323,160.52582099923563,134.75761777632488,423.99888761759473,106.951553976714,-58.370343849427194,661.8549401620988,133.6835088382492,-304.38730158730164,368.55,110.15164450835181,268.9246616541353,1109.7389473684211,unknown,unknown
Nasrat Haqparast,1995,12,1061.8463048019796,0,3,0,12194.123250939338,8,4,176.61098901098902,393.0,4544.8974358974365,-3726.0,4834.051282051281,-9132.0,13.4,-30.0,0.0,-1.0,0.0,0.0,16.062600732600732,-446.6666666666667,3303.7245421245425,2533.0,1117.7252747252749,2345.0,123.44761904761904,-8604.0,3366.460073260073,-4729.0,637.0615384615385,272.0,541.3758241758242,731.0,74.0631424495329,46.66058493351075,397.27679772664357,76.98503083707848,43.67788021459423,382.341184324688,4.51111111111111,35.43809523809523,617.7714285714285,64.50414439418843,82.38819328904833,478.0033738392826,129.12006684965772,109.2351208227935,234.44510708891673,37.06340659340659,-330.575308025308,86.75930735930737,53.10782830204823,22.003057993892618,414.2595579471732,78.58900543900543,26.748268398268408,324.52857142857147,65.61777634130576,41.294117647058826,560.5,Jamie Mullarkey,1994,10,1007.6120394230393,1,0,0,10153.653226812268,5,5,13.777346995292161,-300.0,2014.527282681829,2745.0,2136.811234980805,3256.0,41.756914393583436,373.0,0.06666666666666667,-48.0,0.06666666666666667,-57.0,47.1088864481206,436.23333333333335,922.0395840460671,-692.0,466.67268765103097,304.0,625.8150109847311,3133.0,1754.1639588255448,2846.0,162.37751950872496,351.0,97.98580434755928,-452.0,39.16727731889905,8.605181697374512,211.49950891369258,39.57336928322519,6.300891743409199,205.1400751123437,8.055003488019246,52.30151515151515,358.2,25.849243180484187,-22.038846770958244,240.7144195539375,47.170561321189695,-2.1239288115387467,135.1296659597031,88.49040667707072,102.20033444816053,119.625,36.73811868233891,29.474570140908156,241.7043734045268,14.139268763369158,-61.89090909090909,209.2,17.12310295589838,-82.96812957157785,208.4712643678161,unknown,unknown
Jamie Mullarkey,1994,10,1007.6120394230393,1,0,0,10153.653226812268,5,5,13.777346995292161,-300.0,2014.527282681829,2745.0,2136.811234980805,3256.0,41.756914393583436,373.0,0.06666666666666667,-48.0,0.06666666666666667,-57.0,47.1088864481206,436.23333333333335,922.0395840460671,-692.0,466.67268765103097,304.0,625.8150109847311,3133.0,1754.1639588255448,2846.0,162.37751950872496,351.0,97.98580434755928,-452.0,39.16727731889905,8.605181697374512,211.49950891369258,39.57336928322519,6.300891743409199,205.1400751123437,8.055003488019246,52.30151515151515,358.2,25.849243180484187,-22.038846770958244,240.7144195539375,47.170561321189695,-2.1239288115387467,135.1296659597031,88.49040667707072,102.20033444816053,119.625,36.73811868233891,29.474570140908156,241.7043734045268,14.139268763369158,-61.89090909090909,209.2,17.12310295589838,-82.96812957157785,208.4712643678161,Nasrat Haqparast,1995,12,1061.8463048019796,0,3,0,12194.123250939338,8,4,176.61098901098902,393.0,4544.8974358974365,-3726.0,4834.051282051281,-9132.0,13.4,-30.0,0.0,-1.0,0.0,0.0,16.062600732600732,-446.6666666666667,3303.7245421245425,2533.0,1117.7252747252749,2345.0,123.44761904761904,-8604.0,3366.460073260073,-4729.0,637.0615384615385,272.0,541.3758241758242,731.0,74.0631424495329,46.66058493351075,397.27679772664357,76.98503083707848,43.67788021459423,382.341184324688,4.51111111111111,35.43809523809523,617.7714285714285,64.50414439418843,82.38819328904833,478.0033738392826,129.12006684965772,109.2351208227935,234.44510708891673,37.06340659340659,-330.575308025308,86.75930735930737,53.10782830204823,22.003057993892618,414.2595579471732,78.58900543900543,26.748268398268408,324.52857142857147,65.61777634130576,41.294117647058826,560.5,unknown,unknown
